date_sample_collection;acari_20;data_type;id_sample;other_bfs;ab_araneae;araneae_01;araneae_05;diplura_20;diptera_01;id_level_1;id_level_2;id_level_3;isopoda_10;protura_20;diptera_l10;symphyla_20;ab_chilopoda;ab_diplopoda;chilopoda_10;chilopoda_20;country_code;diplopoda_10;diplopoda_20;hemiptera_01;opiliones_10;pauropoda_20;ab_coleoptera;ab_collembola;coleoptera_01;coleoptera_05;coleoptera_10;coleoptera_15;coleoptera_20;collembola_01;collembola_02;collembola_04;collembola_06;collembola_08;collembola_10;collembola_20;dermaptera_01;embioptera_10;palpigradi_20;psocoptera_01;ab_hymenoptera;coleoptera_l10;hymenoptera_01;hymenoptera_05;main_prog_name;precision_date;pseudoscorp_20;additional_name;hymenoptera_l10;thysanoptera_01;acari_number_taxa;id_sampling_point;level_1_scale_obs;level_2_scale_obs;level_3_scale_obs;list_of_other_bfs;enchytraeus_abundance;enchytreids_r_strategist_abundance;hymenoptera_number_taxa;ab_enchytreids_abundance;mesofauna_number_species;enchytreids_number_species;enchytreids_k_strategist_abundance
date:2023-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;lusignan_G;2;3;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;anr_soilwarm;Y;;;;;;2023-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_2_P_3;T;block;P;;;;;2545;;3;
date:2023-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;lusignan_G;3;1;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;anr_soilwarm;Y;;;;;;2023-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_3_P_1;T;block;P;;;;;13234;;9;
date:2023-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;lusignan_G;3;2;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;anr_soilwarm;Y;;;;;;2023-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_3_P_2;T;block;P;;;;;0;;1;
date:2023-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;lusignan_G;3;3;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;anr_soilwarm;Y;;;;;;2023-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_3_P_3;T;block;P;;;;;4581;;4;
date:2021-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;mespuits_c;NA;1;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;ofb_dynabio;Y;;;;;;2021-01-01_Y_FR_OFB_DYNABIO_T_mespuits_c_NA_NA_P_1;T;NA;P;;;;;5607.36;;6;
date:2021-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;mespuits_c;NA;2;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;ofb_dynabio;Y;;;;;;2021-01-01_Y_FR_OFB_DYNABIO_T_mespuits_c_NA_NA_P_2;T;NA;P;;;;;1529.28;;2;
date:2021-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;mespuits_c;NA;3;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;ofb_dynabio;Y;;;;;;2021-01-01_Y_FR_OFB_DYNABIO_T_mespuits_c_NA_NA_P_3;T;NA;P;;;;;5607.36;;5;
date:2021-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;mespuits_f;NA;1;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;ofb_dynabio;Y;;;;;;2021-01-01_Y_FR_OFB_DYNABIO_T_mespuits_f_NA_NA_P_1;T;NA;P;;;;;10704.96;;6;
date:2021-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;mespuits_f;NA;2;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;ofb_dynabio;Y;;;;;;2021-01-01_Y_FR_OFB_DYNABIO_T_mespuits_f_NA_NA_P_2;T;NA;P;;;;;5607.36;;4;
date:2021-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;mespuits_f;NA;3;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;ofb_dynabio;Y;;;;;;2021-01-01_Y_FR_OFB_DYNABIO_T_mespuits_f_NA_NA_P_3;T;NA;P;;;;;12234.24;;6;
date:2021-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;mezieres_c;NA;1;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;ofb_dynabio;Y;;;;;;2021-01-01_Y_FR_OFB_DYNABIO_T_mezieres_c_NA_NA_P_1;T;NA;P;;;;;11214.72;;7;
date:2021-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;mezieres_c;NA;2;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;ofb_dynabio;Y;;;;;;2021-01-01_Y_FR_OFB_DYNABIO_T_mezieres_c_NA_NA_P_2;T;NA;P;;;;;8156.16;;4;
date:2021-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;mezieres_c;NA;3;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;ofb_dynabio;Y;;;;;;2021-01-01_Y_FR_OFB_DYNABIO_T_mezieres_c_NA_NA_P_3;T;NA;P;;;;;9175.68;;3;
date:2021-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;mezieres_f;NA;1;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;ofb_dynabio;Y;;;;;;2021-01-01_Y_FR_OFB_DYNABIO_T_mezieres_f_NA_NA_P_1;T;NA;P;;;;;5607.36;;7;
date:2021-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;mezieres_f;NA;2;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;ofb_dynabio;Y;;;;;;2021-01-01_Y_FR_OFB_DYNABIO_T_mezieres_f_NA_NA_P_2;T;NA;P;;;;;13253.76;;5;
date:2021-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;mezieres_f;NA;3;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;ofb_dynabio;Y;;;;;;2021-01-01_Y_FR_OFB_DYNABIO_T_mezieres_f_NA_NA_P_3;T;NA;P;;;;;14783.04;;4;
date:2021-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;mondreville_c;NA;1;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;ofb_dynabio;Y;;;;;;2021-01-01_Y_FR_OFB_DYNABIO_T_mondreville_c_NA_NA_P_1;T;NA;P;;;;;1529.28;;3;
date:2021-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;mondreville_c;NA;2;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;ofb_dynabio;Y;;;;;;2021-01-01_Y_FR_OFB_DYNABIO_T_mondreville_c_NA_NA_P_2;T;NA;P;;;;;8156.16;;6;
date:2021-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;mondreville_c;NA;3;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;ofb_dynabio;Y;;;;;;2021-01-01_Y_FR_OFB_DYNABIO_T_mondreville_c_NA_NA_P_3;T;NA;P;;;;;1529.28;;2;
date:2021-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;mondreville_f;NA;1;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;ofb_dynabio;Y;;;;;;2021-01-01_Y_FR_OFB_DYNABIO_T_mondreville_f_NA_NA_P_1;T;NA;P;;;;;35173.44;;14;
date:2021-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;mondreville_f;NA;2;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;ofb_dynabio;Y;;;;;;2021-01-01_Y_FR_OFB_DYNABIO_T_mondreville_f_NA_NA_P_2;T;NA;P;;;;;25488;;9;
date:2021-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;mondreville_f;NA;3;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;ofb_dynabio;Y;;;;;;2021-01-01_Y_FR_OFB_DYNABIO_T_mondreville_f_NA_NA_P_3;T;NA;P;;;;;23448.96;;9;
date:2021-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;serville_c;NA;1;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;ofb_dynabio;Y;;;;;;2021-01-01_Y_FR_OFB_DYNABIO_T_serville_c_NA_NA_P_1;T;NA;P;;;;;29566.08;;7;
date:2021-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;serville_c;NA;2;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;ofb_dynabio;Y;;;;;;2021-01-01_Y_FR_OFB_DYNABIO_T_serville_c_NA_NA_P_2;T;NA;P;;;;;29566.08;;11;
date:2021-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;serville_c;NA;3;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;ofb_dynabio;Y;;;;;;2021-01-01_Y_FR_OFB_DYNABIO_T_serville_c_NA_NA_P_3;T;NA;P;;;;;35173.44;;7;
date:2021-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;serville_f;NA;1;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;ofb_dynabio;Y;;;;;;2021-01-01_Y_FR_OFB_DYNABIO_T_serville_f_NA_NA_P_1;T;NA;P;;;;;36702.72;;10;
date:2021-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;serville_f;NA;2;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;ofb_dynabio;Y;;;;;;2021-01-01_Y_FR_OFB_DYNABIO_T_serville_f_NA_NA_P_2;T;NA;P;;;;;24978.24;;10;
date:2021-01-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;serville_f;NA;3;;;;;;;;;FR;;;;;;;;;;;;;;;;;;;;;;;;;;;;ofb_dynabio;Y;;;;;;2021-01-01_Y_FR_OFB_DYNABIO_T_serville_f_NA_NA_P_3;T;NA;P;;;;;17841.6;;7;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_10;L_pitfall;1;;;;;;;;;AT;;;;;;;87;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_AT_VineDivers_T_VD_10_block_L_pitfall_P_1;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_10;L_pitfall;2;;;;;;;;;AT;;;;;;;21;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_AT_VineDivers_T_VD_10_block_L_pitfall_P_2;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_10;L_pitfall;3;;;;;;;;;AT;;;;;;;86;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_AT_VineDivers_T_VD_10_block_L_pitfall_P_3;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_10;L_pitfall;4;;;;;;;;;AT;;;;;;;195;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_AT_VineDivers_T_VD_10_block_L_pitfall_P_4;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_10;L_pitfall;5;;;;;;;;;AT;;;;;;;210;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_AT_VineDivers_T_VD_10_block_L_pitfall_P_5;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_10;L_pitfall;6;;;;;;;;;AT;;;;;;;17;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_AT_VineDivers_T_VD_10_block_L_pitfall_P_6;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_10;L_soil;1;;;;;;;;;AT;;;;;;;297520.661157025;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_AT_VineDivers_T_VD_10_block_L_soil_P_1;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_10;L_soil;3;;;;;;;;;AT;;;;;;;492561.983471074;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_AT_VineDivers_T_VD_10_block_L_soil_P_3;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_10;L_soil;5;;;;;;;;;AT;;;;;;;254545.454545455;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_AT_VineDivers_T_VD_10_block_L_soil_P_5;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_10;L_soil;6;;;;;;;;;AT;;;;;;;555371.900826446;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_AT_VineDivers_T_VD_10_block_L_soil_P_6;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_11;H_pitfall;1;;;;;;;;;AT;;;;;;;28;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_pitfall_P_1;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_11;H_pitfall;2;;;;;;;;;AT;;;;;;;49;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_pitfall_P_2;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_11;H_pitfall;3;;;;;;;;;AT;;;;;;;45;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_pitfall_P_3;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_11;H_pitfall;4;;;;;;;;;AT;;;;;;;57;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_pitfall_P_4;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_11;H_pitfall;5;;;;;;;;;AT;;;;;;;65;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_pitfall_P_5;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_11;H_pitfall;6;;;;;;;;;AT;;;;;;;36;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_pitfall_P_6;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_11;H_soil;1;;;;;;;;;AT;;;;;;;1223140.49586777;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_soil_P_1;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_11;H_soil;4;;;;;;;;;AT;;;;;;;727272.727272727;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_soil_P_4;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_11;H_soil;5;;;;;;;;;AT;;;;;;;1299173.55371901;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_soil_P_5;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_11;H_soil;6;;;;;;;;;AT;;;;;;;1365289.25619835;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_soil_P_6;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_12;L_pitfall;1;;;;;;;;;AT;;;;;;;53;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_1;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_12;L_pitfall;2;;;;;;;;;AT;;;;;;;71;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_2;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_12;L_pitfall;3;;;;;;;;;AT;;;;;;;52;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_3;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_12;L_pitfall;4;;;;;;;;;AT;;;;;;;74;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_4;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_12;L_pitfall;5;;;;;;;;;AT;;;;;;;33;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_5;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_12;L_pitfall;6;;;;;;;;;AT;;;;;;;33;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_6;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_12;L_soil;2;;;;;;;;;AT;;;;;;;538842.975206612;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_soil_P_2;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_12;L_soil;3;;;;;;;;;AT;;;;;;;634710.743801653;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_soil_P_3;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_12;L_soil;4;;;;;;;;;AT;;;;;;;588429.752066116;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_soil_P_4;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_12;L_soil;6;;;;;;;;;AT;;;;;;;198347.107438017;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_soil_P_6;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_13;H_pitfall;1;;;;;;;;;SK;;;;;;;9;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_1;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_13;H_pitfall;2;;;;;;;;;SK;;;;;;;33;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_2;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_13;H_pitfall;3;;;;;;;;;SK;;;;;;;45;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_3;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_13;H_pitfall;4;;;;;;;;;SK;;;;;;;31;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_4;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_13;H_pitfall;5;;;;;;;;;SK;;;;;;;31;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_5;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_13;H_pitfall;6;;;;;;;;;SK;;;;;;;93;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_6;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_13;H_soil;2;;;;;;;;;SK;;;;;;;175206.611570248;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_soil_P_2;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_13;H_soil;4;;;;;;;;;SK;;;;;;;228099.173553719;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_soil_P_4;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_13;H_soil;5;;;;;;;;;SK;;;;;;;277685.950413223;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_soil_P_5;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_13;H_soil;6;;;;;;;;;SK;;;;;;;714049.58677686;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_soil_P_6;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_14;H_pitfall;1;;;;;;;;;AT;;;;;;;76;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_AT_VineDivers_T_VD_14_block_H_pitfall_P_1;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_14;H_pitfall;2;;;;;;;;;AT;;;;;;;85;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_AT_VineDivers_T_VD_14_block_H_pitfall_P_2;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_14;H_pitfall;3;;;;;;;;;AT;;;;;;;121;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_AT_VineDivers_T_VD_14_block_H_pitfall_P_3;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_14;H_pitfall;4;;;;;;;;;AT;;;;;;;195;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_AT_VineDivers_T_VD_14_block_H_pitfall_P_4;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_14;H_pitfall;6;;;;;;;;;AT;;;;;;;101;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_AT_VineDivers_T_VD_14_block_H_pitfall_P_6;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_14;H_soil;1;;;;;;;;;AT;;;;;;;251239.669421488;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_AT_VineDivers_T_VD_14_block_H_soil_P_1;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_14;H_soil;4;;;;;;;;;AT;;;;;;;142148.760330579;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_AT_VineDivers_T_VD_14_block_H_soil_P_4;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_14;H_soil;5;;;;;;;;;AT;;;;;;;204958.67768595;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_AT_VineDivers_T_VD_14_block_H_soil_P_5;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_14;H_soil;6;;;;;;;;;AT;;;;;;;109090.909090909;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_AT_VineDivers_T_VD_14_block_H_soil_P_6;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_15;L_pitfall;1;;;;;;;;;SK;;;;;;;40;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_SK_VineDivers_T_VD_15_block_L_pitfall_P_1;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_15;L_pitfall;2;;;;;;;;;SK;;;;;;;143;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_SK_VineDivers_T_VD_15_block_L_pitfall_P_2;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_15;L_pitfall;3;;;;;;;;;SK;;;;;;;112;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_SK_VineDivers_T_VD_15_block_L_pitfall_P_3;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_15;L_pitfall;4;;;;;;;;;SK;;;;;;;115;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_SK_VineDivers_T_VD_15_block_L_pitfall_P_4;T;block;P;;;;;;;;
date:2015-04-01T00:00:00:yyyy-MM-dd;;Data mesofauna;;;;;;;;VD_15;L_pitfall;5;;;;;;;;;SK;;;;;;;65;;;;;;;;;;;;;;;;;;;;;vinedivers;M;;;;;;2015-04-01_M_SK_VineDivers_T_VD_15_block_L_pitfall_P_5;T;block;P;;;;;;;;
