data_type;id_sample;id_level_1;id_level_2;id_level_3;fauna_taxon;country_code;higher_taxon;main_prog_name;precision_date;additional_name;fauna_abundance;fauna_occurrence;id_sampling_point;level_1_scale_obs;level_2_scale_obs;level_3_scale_obs;date_sample_collection;fauna_unit_of_abundance
Data mesofauna;;VD_10;L_soil;1;Isotoma viridis;AT;Collembola;vinedivers;M;;9917;1;2015-04-01_M_AT_VineDivers_T_VD_10_block_L_soil_P_1;T;block;P;NULL;n-m3
Data mesofauna;;VD_10;L_soil;1;Mesaphurora sp.;AT;Collembola;vinedivers;M;;119008;1;2015-04-01_M_AT_VineDivers_T_VD_10_block_L_soil_P_1;T;block;P;NULL;n-m3
Data mesofauna;;VD_10;L_soil;1;Neotullbergia ramicuspis;AT;Collembola;vinedivers;M;;16529;1;2015-04-01_M_AT_VineDivers_T_VD_10_block_L_soil_P_1;T;block;P;NULL;n-m3
Data mesofauna;;VD_10;L_soil;1;Parisotoma notabilis;AT;Collembola;vinedivers;M;;56198;1;2015-04-01_M_AT_VineDivers_T_VD_10_block_L_soil_P_1;T;block;P;NULL;n-m3
Data mesofauna;;VD_10;L_soil;1;Sminthurinus aureus;AT;Collembola;vinedivers;M;;6612;1;2015-04-01_M_AT_VineDivers_T_VD_10_block_L_soil_P_1;T;block;P;NULL;n-m3
Data mesofauna;;VD_10;L_soil;1;Sphaeridia pumilis;AT;Collembola;vinedivers;M;;16529;1;2015-04-01_M_AT_VineDivers_T_VD_10_block_L_soil_P_1;T;block;P;NULL;n-m3
Data mesofauna;;VD_10;L_soil;1;Stenaphorurella denisi;AT;Collembola;vinedivers;M;;49587;1;2015-04-01_M_AT_VineDivers_T_VD_10_block_L_soil_P_1;T;block;P;NULL;n-m3
Data mesofauna;;VD_10;L_soil;1;Stenaphorura quadrispina;AT;Collembola;vinedivers;M;;6612;1;2015-04-01_M_AT_VineDivers_T_VD_10_block_L_soil_P_1;T;block;P;NULL;n-m3
Data mesofauna;;VD_10;L_soil;1;Willemia scandinavica;AT;Collembola;vinedivers;M;;9917;1;2015-04-01_M_AT_VineDivers_T_VD_10_block_L_soil_P_1;T;block;P;NULL;n-m3
Data mesofauna;;VD_10;L_soil;1;Collembola spp.;AT;Collembola;vinedivers;M;;3306;1;2015-04-01_M_AT_VineDivers_T_VD_10_block_L_soil_P_1;T;block;P;NULL;n-m3
Data mesofauna;;VD_10;L_soil;3;Heteromurus major;AT;Collembola;vinedivers;M;;3306;1;2015-04-01_M_AT_VineDivers_T_VD_10_block_L_soil_P_3;T;block;P;NULL;n-m3
Data mesofauna;;VD_10;L_soil;3;Isotoma viridis;AT;Collembola;vinedivers;M;;82645;1;2015-04-01_M_AT_VineDivers_T_VD_10_block_L_soil_P_3;T;block;P;NULL;n-m3
Data mesofauna;;VD_10;L_soil;3;Mesaphurora sp.;AT;Collembola;vinedivers;M;;218182;1;2015-04-01_M_AT_VineDivers_T_VD_10_block_L_soil_P_3;T;block;P;NULL;n-m3
Data mesofauna;;VD_10;L_soil;3;Parisotoma notabilis;AT;Collembola;vinedivers;M;;152066;1;2015-04-01_M_AT_VineDivers_T_VD_10_block_L_soil_P_3;T;block;P;NULL;n-m3
Data mesofauna;;VD_10;L_soil;3;Stenaphorurella denisi;AT;Collembola;vinedivers;M;;13223;1;2015-04-01_M_AT_VineDivers_T_VD_10_block_L_soil_P_3;T;block;P;NULL;n-m3
Data mesofauna;;VD_10;L_soil;3;Stenaphorura quadrispina;AT;Collembola;vinedivers;M;;16529;1;2015-04-01_M_AT_VineDivers_T_VD_10_block_L_soil_P_3;T;block;P;NULL;n-m3
Data mesofauna;;VD_10;L_soil;3;Willemia intermedia;AT;Collembola;vinedivers;M;;3306;1;2015-04-01_M_AT_VineDivers_T_VD_10_block_L_soil_P_3;T;block;P;NULL;n-m3
Data mesofauna;;VD_10;L_soil;3;Willemia scandinavica;AT;Collembola;vinedivers;M;;3306;1;2015-04-01_M_AT_VineDivers_T_VD_10_block_L_soil_P_3;T;block;P;NULL;n-m3
Data mesofauna;;VD_10;L_soil;5;Isotoma viridis;AT;Collembola;vinedivers;M;;122314;1;2015-04-01_M_AT_VineDivers_T_VD_10_block_L_soil_P_5;T;block;P;NULL;n-m3
Data mesofauna;;VD_10;L_soil;5;Mesaphurora sp.;AT;Collembola;vinedivers;M;;125620;1;2015-04-01_M_AT_VineDivers_T_VD_10_block_L_soil_P_5;T;block;P;NULL;n-m3
Data mesofauna;;VD_10;L_soil;5;Parisotoma notabilis;AT;Collembola;vinedivers;M;;3306;1;2015-04-01_M_AT_VineDivers_T_VD_10_block_L_soil_P_5;T;block;P;NULL;n-m3
Data mesofauna;;VD_10;L_soil;5;Stenaphorurella denisi;AT;Collembola;vinedivers;M;;3306;1;2015-04-01_M_AT_VineDivers_T_VD_10_block_L_soil_P_5;T;block;P;NULL;n-m3
Data mesofauna;;VD_10;L_soil;6;Cyphoderus bidenticulatus;AT;Collembola;vinedivers;M;;3306;1;2015-04-01_M_AT_VineDivers_T_VD_10_block_L_soil_P_6;T;block;P;NULL;n-m3
Data mesofauna;;VD_10;L_soil;6;Folsomia parvulus;AT;Collembola;vinedivers;M;;19835;1;2015-04-01_M_AT_VineDivers_T_VD_10_block_L_soil_P_6;T;block;P;NULL;n-m3
Data mesofauna;;VD_10;L_soil;6;Isotoma viridis;AT;Collembola;vinedivers;M;;122314;1;2015-04-01_M_AT_VineDivers_T_VD_10_block_L_soil_P_6;T;block;P;NULL;n-m3
Data mesofauna;;VD_10;L_soil;6;Mesaphurora sp.;AT;Collembola;vinedivers;M;;241322;1;2015-04-01_M_AT_VineDivers_T_VD_10_block_L_soil_P_6;T;block;P;NULL;n-m3
Data mesofauna;;VD_10;L_soil;6;Parisotoma notabilis;AT;Collembola;vinedivers;M;;82645;1;2015-04-01_M_AT_VineDivers_T_VD_10_block_L_soil_P_6;T;block;P;NULL;n-m3
Data mesofauna;;VD_10;L_soil;6;Protaphorura armata;AT;Collembola;vinedivers;M;;19835;1;2015-04-01_M_AT_VineDivers_T_VD_10_block_L_soil_P_6;T;block;P;NULL;n-m3
Data mesofauna;;VD_10;L_soil;6;Sminthurinus aureus;AT;Collembola;vinedivers;M;;3306;1;2015-04-01_M_AT_VineDivers_T_VD_10_block_L_soil_P_6;T;block;P;NULL;n-m3
Data mesofauna;;VD_10;L_soil;6;Sphaeridia pumilis;AT;Collembola;vinedivers;M;;3306;1;2015-04-01_M_AT_VineDivers_T_VD_10_block_L_soil_P_6;T;block;P;NULL;n-m3
Data mesofauna;;VD_10;L_soil;6;Stenaphorurella denisi;AT;Collembola;vinedivers;M;;36364;1;2015-04-01_M_AT_VineDivers_T_VD_10_block_L_soil_P_6;T;block;P;NULL;n-m3
Data mesofauna;;VD_10;L_soil;6;Willemia scandinavica;AT;Collembola;vinedivers;M;;23140;1;2015-04-01_M_AT_VineDivers_T_VD_10_block_L_soil_P_6;T;block;P;NULL;n-m3
Data mesofauna;;VD_11;H_soil;1;Cryptopygus bipunctatus;AT;Collembola;vinedivers;M;;105785;1;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_soil_P_1;T;block;P;NULL;n-m3
Data mesofauna;;VD_11;H_soil;1;Isotoma viridis;AT;Collembola;vinedivers;M;;3306;1;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_soil_P_1;T;block;P;NULL;n-m3
Data mesofauna;;VD_11;H_soil;1;Mesaphurora sp.;AT;Collembola;vinedivers;M;;145455;1;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_soil_P_1;T;block;P;NULL;n-m3
Data mesofauna;;VD_11;H_soil;1;Neotullbergia ramicuspis;AT;Collembola;vinedivers;M;;29752;1;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_soil_P_1;T;block;P;NULL;n-m3
Data mesofauna;;VD_11;H_soil;1;Parisotoma notabilis;AT;Collembola;vinedivers;M;;469421;1;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_soil_P_1;T;block;P;NULL;n-m3
Data mesofauna;;VD_11;H_soil;1;Protaphorura armata;AT;Collembola;vinedivers;M;;466116;1;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_soil_P_1;T;block;P;NULL;n-m3
Data mesofauna;;VD_11;H_soil;1;Sphaeridia pumilis;AT;Collembola;vinedivers;M;;3306;1;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_soil_P_1;T;block;P;NULL;n-m3
Data mesofauna;;VD_11;H_soil;4;Isotoma viridis;AT;Collembola;vinedivers;M;;6612;1;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_soil_P_4;T;block;P;NULL;n-m3
Data mesofauna;;VD_11;H_soil;4;Mesaphurora sp.;AT;Collembola;vinedivers;M;;271074;1;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_soil_P_4;T;block;P;NULL;n-m3
Data mesofauna;;VD_11;H_soil;4;Metaphorura affinis;AT;Collembola;vinedivers;M;;3306;1;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_soil_P_4;T;block;P;NULL;n-m3
Data mesofauna;;VD_11;H_soil;4;Neotullbergia ramicuspis;AT;Collembola;vinedivers;M;;3306;1;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_soil_P_4;T;block;P;NULL;n-m3
Data mesofauna;;VD_11;H_soil;4;Parisotoma notabilis;AT;Collembola;vinedivers;M;;373554;1;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_soil_P_4;T;block;P;NULL;n-m3
Data mesofauna;;VD_11;H_soil;4;Protaphorura armata;AT;Collembola;vinedivers;M;;59504;1;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_soil_P_4;T;block;P;NULL;n-m3
Data mesofauna;;VD_11;H_soil;4;Sminthurinus aureus;AT;Collembola;vinedivers;M;;3306;1;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_soil_P_4;T;block;P;NULL;n-m3
Data mesofauna;;VD_11;H_soil;4;Sphaeridia pumilis;AT;Collembola;vinedivers;M;;3306;1;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_soil_P_4;T;block;P;NULL;n-m3
Data mesofauna;;VD_11;H_soil;4;Willemia buddenbrocki;AT;Collembola;vinedivers;M;;3306;1;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_soil_P_4;T;block;P;NULL;n-m3
Data mesofauna;;VD_11;H_soil;5;Cryptopygus bipunctatus;AT;Collembola;vinedivers;M;;545455;1;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_soil_P_5;T;block;P;NULL;n-m3
Data mesofauna;;VD_11;H_soil;5;Isotoma viridis;AT;Collembola;vinedivers;M;;3306;1;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_soil_P_5;T;block;P;NULL;n-m3
Data mesofauna;;VD_11;H_soil;5;Mesaphurora sp.;AT;Collembola;vinedivers;M;;89256;1;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_soil_P_5;T;block;P;NULL;n-m3
Data mesofauna;;VD_11;H_soil;5;Metaphorura affinis;AT;Collembola;vinedivers;M;;6612;1;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_soil_P_5;T;block;P;NULL;n-m3
Data mesofauna;;VD_11;H_soil;5;Neotullbergia ramicuspis;AT;Collembola;vinedivers;M;;33058;1;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_soil_P_5;T;block;P;NULL;n-m3
Data mesofauna;;VD_11;H_soil;5;Parisotoma notabilis;AT;Collembola;vinedivers;M;;297521;1;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_soil_P_5;T;block;P;NULL;n-m3
Data mesofauna;;VD_11;H_soil;5;Protaphorura armata;AT;Collembola;vinedivers;M;;320661;1;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_soil_P_5;T;block;P;NULL;n-m3
Data mesofauna;;VD_11;H_soil;5;Sphaeridia pumilis;AT;Collembola;vinedivers;M;;3306;1;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_soil_P_5;T;block;P;NULL;n-m3
Data mesofauna;;VD_11;H_soil;6;Cryptopygus bipunctatus;AT;Collembola;vinedivers;M;;561983;1;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_soil_P_6;T;block;P;NULL;n-m3
Data mesofauna;;VD_11;H_soil;6;Folsomia parvulus;AT;Collembola;vinedivers;M;;3306;1;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_soil_P_6;T;block;P;NULL;n-m3
Data mesofauna;;VD_11;H_soil;6;Mesaphurora sp.;AT;Collembola;vinedivers;M;;353719;1;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_soil_P_6;T;block;P;NULL;n-m3
Data mesofauna;;VD_11;H_soil;6;Neotullbergia ramicuspis;AT;Collembola;vinedivers;M;;6612;1;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_soil_P_6;T;block;P;NULL;n-m3
Data mesofauna;;VD_11;H_soil;6;Parisotoma notabilis;AT;Collembola;vinedivers;M;;300826;1;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_soil_P_6;T;block;P;NULL;n-m3
Data mesofauna;;VD_11;H_soil;6;Protaphorura armata;AT;Collembola;vinedivers;M;;115702;1;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_soil_P_6;T;block;P;NULL;n-m3
Data mesofauna;;VD_11;H_soil;6;Pseudachorutes parvulus;AT;Collembola;vinedivers;M;;3306;1;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_soil_P_6;T;block;P;NULL;n-m3
Data mesofauna;;VD_11;H_soil;6;Sphaeridia pumilis;AT;Collembola;vinedivers;M;;13223;1;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_soil_P_6;T;block;P;NULL;n-m3
Data mesofauna;;VD_11;H_soil;6;Willemia scandinavica;AT;Collembola;vinedivers;M;;6612;1;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_soil_P_6;T;block;P;NULL;n-m3
Data mesofauna;;VD_12;L_soil;2;Ceratophysella succinea;AT;Collembola;vinedivers;M;;3306;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_soil_P_2;T;block;P;NULL;n-m3
Data mesofauna;;VD_12;L_soil;2;Cyphoderus albinus;AT;Collembola;vinedivers;M;;6612;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_soil_P_2;T;block;P;NULL;n-m3
Data mesofauna;;VD_12;L_soil;2;Heteromurus major;AT;Collembola;vinedivers;M;;3306;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_soil_P_2;T;block;P;NULL;n-m3
Data mesofauna;;VD_12;L_soil;2;Hypogastrura sahlbergi;AT;Collembola;vinedivers;M;;9917;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_soil_P_2;T;block;P;NULL;n-m3
Data mesofauna;;VD_12;L_soil;2;Isotoma viridis;AT;Collembola;vinedivers;M;;3306;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_soil_P_2;T;block;P;NULL;n-m3
Data mesofauna;;VD_12;L_soil;2;Mesaphurora sp.;AT;Collembola;vinedivers;M;;251240;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_soil_P_2;T;block;P;NULL;n-m3
Data mesofauna;;VD_12;L_soil;2;Parisotoma notabilis;AT;Collembola;vinedivers;M;;214876;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_soil_P_2;T;block;P;NULL;n-m3
Data mesofauna;;VD_12;L_soil;2;Protaphorura armata;AT;Collembola;vinedivers;M;;42975;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_soil_P_2;T;block;P;NULL;n-m3
Data mesofauna;;VD_12;L_soil;2;Pseudachorutes parvulus;AT;Collembola;vinedivers;M;;3306;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_soil_P_2;T;block;P;NULL;n-m3
Data mesofauna;;VD_12;L_soil;3;Ceratophysella succinea;AT;Collembola;vinedivers;M;;16529;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_soil_P_3;T;block;P;NULL;n-m3
Data mesofauna;;VD_12;L_soil;3;Cyphoderus albinus;AT;Collembola;vinedivers;M;;3306;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_soil_P_3;T;block;P;NULL;n-m3
Data mesofauna;;VD_12;L_soil;3;Folsomia parvulus;AT;Collembola;vinedivers;M;;9917;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_soil_P_3;T;block;P;NULL;n-m3
Data mesofauna;;VD_12;L_soil;3;Heteromurus major;AT;Collembola;vinedivers;M;;26446;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_soil_P_3;T;block;P;NULL;n-m3
Data mesofauna;;VD_12;L_soil;3;Mesaphurora sp.;AT;Collembola;vinedivers;M;;357025;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_soil_P_3;T;block;P;NULL;n-m3
Data mesofauna;;VD_12;L_soil;3;Micranurida pygmaea;AT;Collembola;vinedivers;M;;42975;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_soil_P_3;T;block;P;NULL;n-m3
Data mesofauna;;VD_12;L_soil;3;Parisotoma notabilis;AT;Collembola;vinedivers;M;;168595;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_soil_P_3;T;block;P;NULL;n-m3
Data mesofauna;;VD_12;L_soil;3;Pseudachorutes parvulus;AT;Collembola;vinedivers;M;;6612;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_soil_P_3;T;block;P;NULL;n-m3
Data mesofauna;;VD_12;L_soil;3;Collembola spp.;AT;Collembola;vinedivers;M;;3306;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_soil_P_3;T;block;P;NULL;n-m3
Data mesofauna;;VD_12;L_soil;4;Ceratophysella sigillata;AT;Collembola;vinedivers;M;;3306;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_soil_P_4;T;block;P;NULL;n-m3
Data mesofauna;;VD_12;L_soil;4;Ceratophysella succinea;AT;Collembola;vinedivers;M;;3306;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_soil_P_4;T;block;P;NULL;n-m3
Data mesofauna;;VD_12;L_soil;4;Cryptopygus orientalis;AT;Collembola;vinedivers;M;;3306;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_soil_P_4;T;block;P;NULL;n-m3
Data mesofauna;;VD_12;L_soil;4;Cyphoderus albinus;AT;Collembola;vinedivers;M;;19835;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_soil_P_4;T;block;P;NULL;n-m3
Data mesofauna;;VD_12;L_soil;4;Folsomia parvulus;AT;Collembola;vinedivers;M;;135537;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_soil_P_4;T;block;P;NULL;n-m3
Data mesofauna;;VD_12;L_soil;4;Mesaphurora sp.;AT;Collembola;vinedivers;M;;145455;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_soil_P_4;T;block;P;NULL;n-m3
Data mesofauna;;VD_12;L_soil;4;Micranurida pygmaea;AT;Collembola;vinedivers;M;;3306;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_soil_P_4;T;block;P;NULL;n-m3
Data mesofauna;;VD_12;L_soil;4;Parisotoma notabilis;AT;Collembola;vinedivers;M;;257851;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_soil_P_4;T;block;P;NULL;n-m3
Data mesofauna;;VD_12;L_soil;4;Pseudachorutella asigillata;AT;Collembola;vinedivers;M;;3306;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_soil_P_4;T;block;P;NULL;n-m3
Data mesofauna;;VD_12;L_soil;4;Pseudachorutes parvulus;AT;Collembola;vinedivers;M;;3306;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_soil_P_4;T;block;P;NULL;n-m3
Data mesofauna;;VD_12;L_soil;4;Sphaeridia pumilis;AT;Collembola;vinedivers;M;;6612;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_soil_P_4;T;block;P;NULL;n-m3
Data mesofauna;;VD_12;L_soil;4;Willemia scandinavica;AT;Collembola;vinedivers;M;;3306;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_soil_P_4;T;block;P;NULL;n-m3
Data mesofauna;;VD_12;L_soil;6;Ceratophysella succinea;AT;Collembola;vinedivers;M;;3306;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_soil_P_6;T;block;P;NULL;n-m3
Data mesofauna;;VD_12;L_soil;6;Cyphoderus albinus;AT;Collembola;vinedivers;M;;6612;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_soil_P_6;T;block;P;NULL;n-m3
Data mesofauna;;VD_12;L_soil;6;Folsomia parvulus;AT;Collembola;vinedivers;M;;29752;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_soil_P_6;T;block;P;NULL;n-m3
Data mesofauna;;VD_12;L_soil;6;Mesaphurora sp.;AT;Collembola;vinedivers;M;;89256;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_soil_P_6;T;block;P;NULL;n-m3
Data mesofauna;;VD_12;L_soil;6;Micranurida pygmaea;AT;Collembola;vinedivers;M;;9917;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_soil_P_6;T;block;P;NULL;n-m3
Data mesofauna;;VD_12;L_soil;6;Parisotoma notabilis;AT;Collembola;vinedivers;M;;19835;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_soil_P_6;T;block;P;NULL;n-m3
Data mesofauna;;VD_12;L_soil;6;Protaphorura armata;AT;Collembola;vinedivers;M;;36364;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_soil_P_6;T;block;P;NULL;n-m3
Data mesofauna;;VD_12;L_soil;6;Pseudachorutes parvulus;AT;Collembola;vinedivers;M;;3306;1;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_soil_P_6;T;block;P;NULL;n-m3
Data mesofauna;;VD_13;H_soil;2;Axenyllodes bayeri;SK;Collembola;vinedivers;M;;76033;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_soil_P_2;T;block;P;NULL;n-m3
Data mesofauna;;VD_13;H_soil;2;Ceratophysella quinqisetosa cf.;SK;Collembola;vinedivers;M;;6612;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_soil_P_2;T;block;P;NULL;n-m3
Data mesofauna;;VD_13;H_soil;2;Mesaphurora sp.;SK;Collembola;vinedivers;M;;62810;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_soil_P_2;T;block;P;NULL;n-m3
Data mesofauna;;VD_13;H_soil;2;Sminthurinus aureus;SK;Collembola;vinedivers;M;;3306;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_soil_P_2;T;block;P;NULL;n-m3
Data mesofauna;;VD_13;H_soil;2;Sphaeridia pumilis;SK;Collembola;vinedivers;M;;9917;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_soil_P_2;T;block;P;NULL;n-m3
Data mesofauna;;VD_13;H_soil;2;Willemia scandinavica;SK;Collembola;vinedivers;M;;16529;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_soil_P_2;T;block;P;NULL;n-m3
Data mesofauna;;VD_13;H_soil;4;Axenyllodes bayeri;SK;Collembola;vinedivers;M;;42975;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_soil_P_4;T;block;P;NULL;n-m3
Data mesofauna;;VD_13;H_soil;4;Ceratophysella quinqisetosa cf.;SK;Collembola;vinedivers;M;;26446;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_soil_P_4;T;block;P;NULL;n-m3
Data mesofauna;;VD_13;H_soil;4;Mesaphurora sp.;SK;Collembola;vinedivers;M;;85950;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_soil_P_4;T;block;P;NULL;n-m3
Data mesofauna;;VD_13;H_soil;4;Neotullbergia ramicuspis;SK;Collembola;vinedivers;M;;3306;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_soil_P_4;T;block;P;NULL;n-m3
Data mesofauna;;VD_13;H_soil;4;Pseudosinella alba;SK;Collembola;vinedivers;M;;26446;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_soil_P_4;T;block;P;NULL;n-m3
Data mesofauna;;VD_13;H_soil;4;Pseudosinella petterseni;SK;Collembola;vinedivers;M;;3306;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_soil_P_4;T;block;P;NULL;n-m3
Data mesofauna;;VD_13;H_soil;4;Sphaeridia pumilis;SK;Collembola;vinedivers;M;;29752;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_soil_P_4;T;block;P;NULL;n-m3
Data mesofauna;;VD_13;H_soil;4;Willemia scandinavica;SK;Collembola;vinedivers;M;;9917;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_soil_P_4;T;block;P;NULL;n-m3
Data mesofauna;;VD_13;H_soil;5;Axenyllodes bayeri;SK;Collembola;vinedivers;M;;16529;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_soil_P_5;T;block;P;NULL;n-m3
Data mesofauna;;VD_13;H_soil;5;Desoria olivacea;SK;Collembola;vinedivers;M;;3306;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_soil_P_5;T;block;P;NULL;n-m3
Data mesofauna;;VD_13;H_soil;5;Mesaphurora sp.;SK;Collembola;vinedivers;M;;138843;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_soil_P_5;T;block;P;NULL;n-m3
Data mesofauna;;VD_13;H_soil;5;Parisotoma notabilis;SK;Collembola;vinedivers;M;;3306;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_soil_P_5;T;block;P;NULL;n-m3
Data mesofauna;;VD_13;H_soil;5;Pseudachorutes parvulus;SK;Collembola;vinedivers;M;;26446;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_soil_P_5;T;block;P;NULL;n-m3
Data mesofauna;;VD_13;H_soil;5;Sphaeridia pumilis;SK;Collembola;vinedivers;M;;85950;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_soil_P_5;T;block;P;NULL;n-m3
Data mesofauna;;VD_13;H_soil;5;Willemia scandinavica;SK;Collembola;vinedivers;M;;3306;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_soil_P_5;T;block;P;NULL;n-m3
Data mesofauna;;VD_13;H_soil;6;Axenyllodes bayeri;SK;Collembola;vinedivers;M;;69421;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_soil_P_6;T;block;P;NULL;n-m3
Data mesofauna;;VD_13;H_soil;6;Ceratophysella quinqisetosa cf.;SK;Collembola;vinedivers;M;;244628;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_soil_P_6;T;block;P;NULL;n-m3
Data mesofauna;;VD_13;H_soil;6;Ceratophysella succinea;SK;Collembola;vinedivers;M;;13223;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_soil_P_6;T;block;P;NULL;n-m3
Data mesofauna;;VD_13;H_soil;6;Desoria olivacea;SK;Collembola;vinedivers;M;;9917;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_soil_P_6;T;block;P;NULL;n-m3
Data mesofauna;;VD_13;H_soil;6;Isotoma viridis;SK;Collembola;vinedivers;M;;26446;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_soil_P_6;T;block;P;NULL;n-m3
Data mesofauna;;VD_13;H_soil;6;Mesaphurora sp.;SK;Collembola;vinedivers;M;;135537;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_soil_P_6;T;block;P;NULL;n-m3
Data mesofauna;;VD_13;H_soil;6;Parisotoma notabilis;SK;Collembola;vinedivers;M;;29752;1;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_soil_P_6;T;block;P;NULL;n-m3
