id_sampling_point;date_sample_collection;precision_date;id_sample;id_level_1;level_1_scale_obs;id_level_2;level_2_scale_obs;id_level_3;level_3_scale_obs;country_code;main_prog_name;additional_name;data_type;type_of_sample;taxon;ecological_group;biomass;abundance
2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 2_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 2_B-NA_P-NA_Data Macrofauna;Sub Paddock_NTL-A 2;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;Aporrectodea longa;strict anecic;48.45679;30.864197
2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 2_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 2_B-NA_P-NA_Data Macrofauna;Sub Paddock_NTL-A 2;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;indetermined;endogeic;39.506172;462.96295
2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 2_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 2_B-NA_P-NA_Data Macrofauna;Sub Paddock_NTL-A 2;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;indetermined;epigeic;2.7777777;30.864197
2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 2_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 2_B-NA_P-NA_Data Macrofauna;Sub Paddock_NTL-A 2;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;Octolasion cyaneum;endogeic;61.728394;30.864197
2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 2_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 2_B-NA_P-NA_Data Macrofauna;Sub Paddock_NTL-A 2;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;Satchellius mammalis;epigeic;1.2345679;30.864197
2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 4_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 4_B-NA_P-NA_Data Macrofauna;Sub Paddock_NTL-A 4;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;Allolobophora chlorotica;endogeic;8.333333;61.728394
2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 4_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 4_B-NA_P-NA_Data Macrofauna;Sub Paddock_NTL-A 4;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;indetermined;anecic;15.432098;61.728394
2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 4_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 4_B-NA_P-NA_Data Macrofauna;Sub Paddock_NTL-A 4;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;Aporrectodea rosea;endogeic;4.9382715;30.864197
2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 4_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 4_B-NA_P-NA_Data Macrofauna;Sub Paddock_NTL-A 4;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;indetermined;endogeic;59.25926;524.69135
2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 4_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 4_B-NA_P-NA_Data Macrofauna;Sub Paddock_NTL-A 4;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;indetermined;epigeic;7.0987654;61.728394
2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 4_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 4_B-NA_P-NA_Data Macrofauna;Sub Paddock_NTL-A 4;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;Lumbricus castaneus;epigeic;10.493827;92.59259
2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 8_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 8_B-NA_P-NA_Data Macrofauna;Sub Paddock_NTL-A 8;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;Allolobophora chlorotica;endogeic;4.6296296;30.864197
2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 8_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 8_B-NA_P-NA_Data Macrofauna;Sub Paddock_NTL-A 8;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;indetermined;anecic;6.4814816;30.864197
2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 8_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 8_B-NA_P-NA_Data Macrofauna;Sub Paddock_NTL-A 8;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;Aporrectodea rosea;endogeic;11.728395;92.59259
2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 8_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 8_B-NA_P-NA_Data Macrofauna;Sub Paddock_NTL-A 8;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;indetermined;endogeic;50.308643;586.41974
2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 8_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 8_B-NA_P-NA_Data Macrofauna;Sub Paddock_NTL-A 8;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;indetermined;epigeic;4.9382715;61.728394
2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 8_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 8_B-NA_P-NA_Data Macrofauna;Sub Paddock_NTL-A 8;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;Lumbricus rubellus;epigeic;30.864197;92.59259
2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 16_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 16_B-NA_P-NA_Data Macrofauna;Sub Paddock_NTL-A 16;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;indetermined;anecic;11.111111;30.864197
2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 16_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 16_B-NA_P-NA_Data Macrofauna;Sub Paddock_NTL-A 16;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;indetermined;endogeic;16.049383;216.04938
2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 16_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 16_B-NA_P-NA_Data Macrofauna;Sub Paddock_NTL-A 16;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;Lumbricus rubellus;epigeic;30.864197;30.864197
2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 32_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 32_B-NA_P-NA_Data Macrofauna;Sub Paddock_NTL-A 32;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;indetermined;anecic;45.06173;92.59259
2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 32_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 32_B-NA_P-NA_Data Macrofauna;Sub Paddock_NTL-A 32;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;Aporrectodea rosea;endogeic;4.3209877;61.728394
2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 32_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 32_B-NA_P-NA_Data Macrofauna;Sub Paddock_NTL-A 32;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;indetermined;endogeic;4.9382715;61.728394
2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 32_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 32_B-NA_P-NA_Data Macrofauna;Sub Paddock_NTL-A 32;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;Lumbricus rubellus;epigeic;0.0;30.864197
2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 60_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 60_B-NA_P-NA_Data Macrofauna;Sub Paddock_NTL-A 60;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;Aporrectodea longa;strict anecic;146.2963;61.728394
2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 60_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 60_B-NA_P-NA_Data Macrofauna;Sub Paddock_NTL-A 60;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;Aporrectodea rosea;endogeic;9.567902;30.864197
2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 60_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Sub Paddock_NTL-A 60_B-NA_P-NA_Data Macrofauna;Sub Paddock_NTL-A 60;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;indetermined;endogeic;1.8518518;30.864197
2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A Hedge_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A Hedge_B-NA_P-NA_Data Macrofauna;Warren Paddock_CTL-A Hedge;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;Allolobophora chlorotica;endogeic;20.679012;154.32098
2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A Hedge_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A Hedge_B-NA_P-NA_Data Macrofauna;Warren Paddock_CTL-A Hedge;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;indetermined;anecic;24.074074;61.728394
2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A Hedge_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A Hedge_B-NA_P-NA_Data Macrofauna;Warren Paddock_CTL-A Hedge;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;Aporrectodea caliginosa;endogeic;12.654321;30.864197
2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A Hedge_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A Hedge_B-NA_P-NA_Data Macrofauna;Warren Paddock_CTL-A Hedge;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;Aporrectodea rosea;endogeic;4.6296296;30.864197
2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A Hedge_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A Hedge_B-NA_P-NA_Data Macrofauna;Warren Paddock_CTL-A Hedge;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;indetermined;endogeic;29.62963;617.28394
2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A Hedge_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A Hedge_B-NA_P-NA_Data Macrofauna;Warren Paddock_CTL-A Hedge;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;indetermined;epigeic;7.0987654;154.32098
2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A Hedge_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A Hedge_B-NA_P-NA_Data Macrofauna;Warren Paddock_CTL-A Hedge;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;Lumbricus castaneus;epigeic;13.580247;123.45679
2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A Hedge_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A Hedge_B-NA_P-NA_Data Macrofauna;Warren Paddock_CTL-A Hedge;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;Lumbricus terrestris;epi-anecic;55.864197;30.864197
2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A Hedge_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A Hedge_B-NA_P-NA_Data Macrofauna;Warren Paddock_CTL-A Hedge;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;Satchellius mammalis;epigeic;3.0864198;61.728394
2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A Margin_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A Margin_B-NA_P-NA_Data Macrofauna;Warren Paddock_CTL-A Margin;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;Allolobophora chlorotica;endogeic;23.765432;154.32098
2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A Margin_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A Margin_B-NA_P-NA_Data Macrofauna;Warren Paddock_CTL-A Margin;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;indetermined;anecic;173.45679;216.04938
2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A Margin_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A Margin_B-NA_P-NA_Data Macrofauna;Warren Paddock_CTL-A Margin;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;Aporrectodea caliginosa;endogeic;24.382715;61.728394
2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A Margin_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A Margin_B-NA_P-NA_Data Macrofauna;Warren Paddock_CTL-A Margin;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;indetermined;endogeic;24.691359;216.04938
2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A Margin_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A Margin_B-NA_P-NA_Data Macrofauna;Warren Paddock_CTL-A Margin;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;indetermined;epigeic;1.5432099;30.864197
2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A Margin_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A Margin_B-NA_P-NA_Data Macrofauna;Warren Paddock_CTL-A Margin;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;Lumbricus castaneus;epigeic;22.839506;154.32098
2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A Margin_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A Margin_B-NA_P-NA_Data Macrofauna;Warren Paddock_CTL-A Margin;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;Lumbricus terrestris;epi-anecic;205.55556;61.728394
2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A Margin_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A Margin_B-NA_P-NA_Data Macrofauna;Warren Paddock_CTL-A Margin;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;Satchellius mammalis;epigeic;5.8641977;92.59259
2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A 2_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A 2_B-NA_P-NA_Data Macrofauna;Warren Paddock_CTL-A 2;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;Allolobophora chlorotica;endogeic;27.160494;154.32098
2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A 2_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A 2_B-NA_P-NA_Data Macrofauna;Warren Paddock_CTL-A 2;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;indetermined;anecic;14.814815;30.864197
2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A 2_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A 2_B-NA_P-NA_Data Macrofauna;Warren Paddock_CTL-A 2;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;indetermined;endogeic;6.1728396;92.59259
2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A 2_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A 2_B-NA_P-NA_Data Macrofauna;Warren Paddock_CTL-A 2;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;indetermined;epigeic;1.5432099;30.864197
2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A 2_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A 2_B-NA_P-NA_Data Macrofauna;Warren Paddock_CTL-A 2;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;Lumbricus castaneus;epigeic;14.506173;123.45679
2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A 2_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A 2_B-NA_P-NA_Data Macrofauna;Warren Paddock_CTL-A 2;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;Satchellius mammalis;epigeic;1.8518518;30.864197
2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A 4_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A 4_B-NA_P-NA_Data Macrofauna;Warren Paddock_CTL-A 4;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;Allolobophora chlorotica;endogeic;13.580247;92.59259
2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A 4_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A 4_B-NA_P-NA_Data Macrofauna;Warren Paddock_CTL-A 4;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;indetermined;anecic;131.17284;123.45679
2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A 4_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A 4_B-NA_P-NA_Data Macrofauna;Warren Paddock_CTL-A 4;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;indetermined;endogeic;6.1728396;123.45679
2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A 8_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A 8_B-NA_P-NA_Data Macrofauna;Warren Paddock_CTL-A 8;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;Allolobophora chlorotica;endogeic;14.197531;92.59259
2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A 8_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A 8_B-NA_P-NA_Data Macrofauna;Warren Paddock_CTL-A 8;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;indetermined;anecic;8.950617;30.864197
2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A 8_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A 8_B-NA_P-NA_Data Macrofauna;Warren Paddock_CTL-A 8;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;indetermined;endogeic;3.0864198;92.59259
2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A 16_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A 16_B-NA_P-NA_Data Macrofauna;Warren Paddock_CTL-A 16;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;Allolobophora chlorotica;endogeic;39.814816;277.77777
2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A 16_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A 16_B-NA_P-NA_Data Macrofauna;Warren Paddock_CTL-A 16;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;indetermined;anecic;1.5432099;30.864197
2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A 16_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A 16_B-NA_P-NA_Data Macrofauna;Warren Paddock_CTL-A 16;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;Aporrectodea rosea;endogeic;3.0864198;30.864197
2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A 16_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A 16_B-NA_P-NA_Data Macrofauna;Warren Paddock_CTL-A 16;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;indetermined;endogeic;7.716049;216.04938
2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A 16_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A 16_B-NA_P-NA_Data Macrofauna;Warren Paddock_CTL-A 16;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;indetermined;epigeic;3.3950617;61.728394
2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A 32_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A 32_B-NA_P-NA_Data Macrofauna;Warren Paddock_CTL-A 32;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;indetermined;anecic;32.71605;61.728394
2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A 32_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A 32_B-NA_P-NA_Data Macrofauna;Warren Paddock_CTL-A 32;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;Aporrectodea rosea;endogeic;4.3209877;61.728394
2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A 32_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A 32_B-NA_P-NA_Data Macrofauna;Warren Paddock_CTL-A 32;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;indetermined;endogeic;29.012346;586.41974
2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A 32_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A 32_B-NA_P-NA_Data Macrofauna;Warren Paddock_CTL-A 32;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;indetermined;epigeic;1.5432099;30.864197
2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A 60_B-NA_P-NA;date:2017-04-01T00:00:00:yyyy-MM-dd;M;2017-04-01-M_GB_SoilBioHedge_T-Warren Paddock_CTL-A 60_B-NA_P-NA_Data Macrofauna;Warren Paddock_CTL-A 60;T;NA;B;NA;P;GB;soilbiohedge;;Data Macrofauna;;Allolobophora chlorotica;endogeic;28.703703;185.18518
