id_sampling_point;date_sample_collection;precision_date;id_level_1;level_1_scale_obs;id_level_2;level_2_scale_obs;id_level_3;level_3_scale_obs;id_sample;acari_20;data_type;country_code;main_prog_name;additional_name;other_bfs;ab_araneae;araneae_01;araneae_05;diplura_20;diptera_01;isopoda_10;protura_20;diptera_l10;symphyla_20;ab_chilopoda;ab_diplopoda;chilopoda_10;chilopoda_20;diplopoda_10;diplopoda_20;hemiptera_01;opiliones_10;pauropoda_20;ab_coleoptera;ab_collembola;coleoptera_01;coleoptera_05;coleoptera_10;coleoptera_15;coleoptera_20;collembola_01;collembola_02;collembola_04;collembola_06;collembola_08;collembola_10;collembola_20;dermaptera_01;embioptera_10;palpigradi_20;psocoptera_01;ab_hymenoptera;coleoptera_l10;hymenoptera_01;hymenoptera_05;pseudoscorp_20;hymenoptera_l10;hymenoptera_number_taxa;ab_enchytreids_abundance;mesofauna_number_species;enchytreids_number_species;enchytreids_k_strategist_abundance;enchytreids_r_strategist_abundance;thysanoptera_01;acari_number_taxa;list_of_other_bfs;type_of_the_sample;soil_type_wrb;wrb_version;soil_taxonomy_version;soil_type_in_soil_taxonomy;name_local_soil_classification;soil_type_in_a_local_classification;ph_method;ph_mean;cec_mean;caco3;texture;texture_triangle;sand;sand_limit;silt;silt_limit;clay_limit;bottom_depth_of_top_layer;carbon_azote_ratio_mean;soc_mean;som_mean;soil_sample_depth;bulk_density;soil_analysis_sample_mass;soil_humidity;soil_total_depth;phosphorus_total;landuse_1_year_ago;landuse_2_years_ago;landuse_3_year_ago;landuse_4_year_ago;landuse_5_years_ago;landuse_6_years_ago;crop_1;crop_2;crop_3;farming_system;tillage_method;tillage_season;tillage_system;type_main_crop;tillage_depth;publication_year;project_acronym;project_name;reference_to_programme;contributor_name;contributor_email;contributor_instit;data_owner;dataset_title;literature_title;doi;journal_name;book_title;source_type;volume_number;scale_project;spacial_level;study_landuse;experimental_type;total_experiment_duration;experiment_duration_mean;date_start_experiment;date_end_experiment
2022-10-13_D_IT_qbs_prati_F_E-7_NA_NA_P_1;date:2022-10-13T00:00:00:yyyy-MM-dd;D;E-7;F;NA;NA;1;P;;8800;Data Mesofauna;IT;qbs_prati;;0;0;0;0;0;0;0;0;200;300;100;100;0;100;0;100;0;0;0;0;4300;0;0;0;0;0;0;0;0;0;0;500;100;0;0;0;0;2300;200;0;2300;0;0;1;;;;;;100;;;;regosol;;;;;;water;8.1;8;46;loam;;42.0;;44.0;;;;;;;;;;;;;na;na;na;na;na;na;grape_vitis_vinifera;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;permanent_crops;;;;;
2022-10-13_D_IT_qbs_prati_F_E-7_NA_NA_P_2;date:2022-10-13T00:00:00:yyyy-MM-dd;D;E-7;F;NA;NA;2;P;;12800;Data Mesofauna;IT;qbs_prati;;200;0;0;0;0;0;0;100;100;0;0;100;0;0;100;0;100;0;0;200;20100;100;100;0;0;0;0;0;0;0;0;17500;2000;0;0;0;0;600;200;0;600;0;0;1;;;;;;100;;L_lepidoptera;;regosol;;;;;;water;8.1;8;46;loam;;42.0;;44.0;;;;;;;;;;;;;na;na;na;na;na;na;grape_vitis_vinifera;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;permanent_crops;;;;;
2022-10-13_D_IT_qbs_prati_F_E-7_NA_NA_P_3;date:2022-10-13T00:00:00:yyyy-MM-dd;D;E-7;F;NA;NA;3;P;;7600;Data Mesofauna;IT;qbs_prati;;100;200;200;0;0;0;0;0;0;100;0;0;0;0;0;0;500;0;200;100;29800;100;0;0;0;0;0;0;0;0;0;9300;1000;0;0;0;0;100;0;0;100;0;0;1;;;;;;400;;L_lepidoptera;;regosol;;;;;;water;8.1;8;46;loam;;42.0;;44.0;;;;;;;;;;;;;na;na;na;na;na;na;grape_vitis_vinifera;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;permanent_crops;;;;;
2022-10-13_D_IT_qbs_prati_F_E-8_NA_NA_P_1;date:2022-10-13T00:00:00:yyyy-MM-dd;D;E-8;F;NA;NA;1;P;;7700;Data Mesofauna;IT;qbs_prati;;0;0;0;0;0;0;0;100;300;200;300;0;300;0;0;0;100;0;100;2000;12700;2000;0;0;0;0;0;100;0;800;200;600;700;0;0;0;0;4600;1700;0;4600;0;0;1;;;;;;0;;;;regosol;;;;;;water;8.1;8;46;loam;;42.0;;44.0;;;;;;;;;;;;;na;na;na;na;na;na;alfalfa_lucerne_medicago_sativa;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;grass_land;;;;;
2022-10-13_D_IT_qbs_prati_F_E-8_NA_NA_P_2;date:2022-10-13T00:00:00:yyyy-MM-dd;D;E-8;F;NA;NA;2;P;;9200;Data Mesofauna;IT;qbs_prati;;0;100;100;0;0;0;0;0;200;0;0;0;0;0;0;0;300;0;0;200;3000;200;0;0;0;0;0;0;0;300;200;100;0;0;0;0;0;200;200;0;200;0;0;1;;;;;;100;;;;regosol;;;;;;water;8.1;8;46;loam;;42.0;;44.0;;;;;;;;;;;;;na;na;na;na;na;na;alfalfa_lucerne_medicago_sativa;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;grass_land;;;;;
2022-10-13_D_IT_qbs_prati_F_E-8_NA_NA_P_3;date:2022-10-13T00:00:00:yyyy-MM-dd;D;E-8;F;NA;NA;3;P;;21200;Data Mesofauna;IT;qbs_prati;;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;100;0;0;500;2800;500;0;0;0;0;0;0;100;400;900;500;300;0;0;0;0;200;500;0;200;0;0;1;;;;;;200;;;;regosol;;;;;;water;8.1;8;46;loam;;42.0;;44.0;;;;;;;;;;;;;na;na;na;na;na;na;alfalfa_lucerne_medicago_sativa;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;grass_land;;;;;
2022-10-13_D_IT_qbs_prati_F_E-9_NA_NA_P_1;date:2022-10-13T00:00:00:yyyy-MM-dd;D;E-9;F;NA;NA;1;P;;2800;Data Mesofauna;IT;qbs_prati;;0;100;100;0;100;0;0;0;300;0;0;100;0;0;100;0;0;0;0;200;6700;100;0;0;0;100;0;300;300;1200;1900;400;400;0;0;0;100;3300;100;0;3300;0;0;1;;;;;;0;;;;luvisol;;;;;;water;7.1;13;;loam;;42.0;;35.0;;;;;;;;;;;;;na;na;na;na;na;na;grape_vitis_vinifera;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;permanent_crops;;;;;
2022-10-13_D_IT_qbs_prati_F_E-9_NA_NA_P_2;date:2022-10-13T00:00:00:yyyy-MM-dd;D;E-9;F;NA;NA;2;P;;17000;Data Mesofauna;IT;qbs_prati;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;100;6000;0;100;0;0;0;0;0;0;600;800;0;100;0;0;0;0;400;200;0;400;0;0;1;;;;;;0;;;;luvisol;;;;;;water;7.1;13;;loam;;42.0;;35.0;;;;;;;;;;;;;na;na;na;na;na;na;grape_vitis_vinifera;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;permanent_crops;;;;;
2022-10-13_D_IT_qbs_prati_F_E-9_NA_NA_P_3;date:2022-10-13T00:00:00:yyyy-MM-dd;D;E-9;F;NA;NA;3;P;;8100;Data Mesofauna;IT;qbs_prati;;0;100;100;0;0;0;100;0;0;0;600;0;100;500;0;0;0;0;0;0;4600;0;0;0;0;0;0;0;0;700;800;600;1000;0;0;0;0;700;200;0;700;0;0;1;;;;;;0;;;;luvisol;;;;;;water;7.1;13;;loam;;42.0;;35.0;;;;;;;;;;;;;na;na;na;na;na;na;grape_vitis_vinifera;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;permanent_crops;;;;;
2022-10-14_D_IT_qbs_prati_F_E-15_NA_NA_P_1;date:2022-10-14T00:00:00:yyyy-MM-dd;D;E-15;F;NA;NA;1;P;;7300;Data Mesofauna;IT;qbs_prati;;0;0;0;0;0;0;0;0;200;500;100;0;0;100;0;0;500;0;0;0;14000;0;0;0;0;0;0;0;0;0;0;5000;400;0;0;0;300;5700;600;0;5700;0;0;1;;;;;;400;;;;luvisol;;;;;;water;7.1;13;;loam;;42.0;;35.0;;;;;;;;;;;;;na;na;na;na;na;na;na;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;grass_land;;;;;
2022-10-14_D_IT_qbs_prati_F_E-15_NA_NA_P_2;date:2022-10-14T00:00:00:yyyy-MM-dd;D;E-15;F;NA;NA;2;P;;14100;Data Mesofauna;IT;qbs_prati;;0;100;0;100;0;0;0;500;100;700;100;0;0;100;0;0;400;0;0;0;14000;0;0;0;0;0;0;0;0;0;0;7900;700;0;0;0;100;50000;100;0;50000;0;0;1;;;;;;200;;;;luvisol;;;;;;water;7.1;13;;loam;;42.0;;35.0;;;;;;;;;;;;;na;na;na;na;na;na;na;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;grass_land;;;;;
2022-10-14_D_IT_qbs_prati_F_E-15_NA_NA_P_3;date:2022-10-14T00:00:00:yyyy-MM-dd;D;E-15;F;NA;NA;3;P;;22000;Data Mesofauna;IT;qbs_prati;;0;100;100;0;1600;0;0;0;200;700;100;100;0;100;100;0;300;0;100;100;25100;0;100;0;0;0;0;0;0;0;0;14300;2200;0;0;0;0;3500;0;0;3500;0;0;1;;;;;;500;;;;luvisol;;;;;;water;7.1;13;;loam;;42.0;;35.0;;;;;;;;;;;;;na;na;na;na;na;na;na;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;grass_land;;;;;
2022-10-14_D_IT_qbs_prati_F_E-16_NA_NA_P_1;date:2022-10-14T00:00:00:yyyy-MM-dd;D;E-16;F;NA;NA;1;P;;4500;Data Mesofauna;IT;qbs_prati;;0;100;100;0;0;0;0;0;200;300;0;0;0;0;0;0;0;0;0;100;21500;0;100;0;0;0;0;0;0;2000;2800;200;0;0;0;0;0;600;100;0;600;0;0;1;;;;;;100;;;;regosol;;;;;;water;8.1;8;46;loam;;42.0;;44.0;;;;;;;;;;;;;na;na;na;na;na;na;grape_vitis_vinifera;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;permanent_crops;;;;;
2022-10-14_D_IT_qbs_prati_F_E-16_NA_NA_P_2;date:2022-10-14T00:00:00:yyyy-MM-dd;D;E-16;F;NA;NA;2;P;;5200;Data Mesofauna;IT;qbs_prati;;0;0;0;0;0;0;0;100;300;100;0;0;0;0;0;0;500;0;0;200;13600;200;0;0;0;0;0;0;200;3400;5000;0;0;0;0;0;0;2300;400;0;2300;0;0;1;;;;;;0;;;;regosol;;;;;;water;8.1;8;46;loam;;42.0;;44.0;;;;;;;;;;;;;na;na;na;na;na;na;grape_vitis_vinifera;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;permanent_crops;;;;;
2022-10-14_D_IT_qbs_prati_F_E-16_NA_NA_P_3;date:2022-10-14T00:00:00:yyyy-MM-dd;D;E-16;F;NA;NA;3;P;;24000;Data Mesofauna;IT;qbs_prati;;0;600;400;200;0;0;0;100;600;400;0;0;0;0;0;0;0;0;0;500;16100;200;100;0;0;200;0;0;0;3200;3500;200;600;0;0;0;0;2100;900;0;2100;0;0;1;;;;;;0;;;;regosol;;;;;;water;8.1;8;46;loam;;42.0;;44.0;;;;;;;;;;;;;na;na;na;na;na;na;grape_vitis_vinifera;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;permanent_crops;;;;;
2022-10-14_D_IT_qbs_prati_F_E-17_NA_NA_P_1;date:2022-10-14T00:00:00:yyyy-MM-dd;D;E-17;F;NA;NA;1;P;;7300;Data Mesofauna;IT;qbs_prati;;0;0;0;0;0;0;0;0;300;0;0;0;0;0;0;0;200;0;0;0;10500;0;0;0;0;0;0;0;0;800;1900;0;300;0;0;0;0;1800;300;0;1800;0;0;1;;;;;;0;;;;luvisol;;;;;;water;7.1;13;;loam;;42.0;;35.0;;;;;;;;;;;;;na;na;na;na;na;na;grape_vitis_vinifera;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;permanent_crops;;;;;
2022-10-14_D_IT_qbs_prati_F_E-17_NA_NA_P_2;date:2022-10-14T00:00:00:yyyy-MM-dd;D;E-17;F;NA;NA;2;P;;7500;Data Mesofauna;IT;qbs_prati;;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;400;0;0;100;9500;0;100;0;0;0;0;0;300;1700;4400;0;100;0;0;0;0;1100;100;0;1100;0;0;1;;;;;;500;;;;luvisol;;;;;;water;7.1;13;;loam;;42.0;;35.0;;;;;;;;;;;;;na;na;na;na;na;na;grape_vitis_vinifera;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;permanent_crops;;;;;
2022-10-14_D_IT_qbs_prati_F_E-17_NA_NA_P_3;date:2022-10-14T00:00:00:yyyy-MM-dd;D;E-17;F;NA;NA;3;P;;11600;Data Mesofauna;IT;qbs_prati;;0;100;0;100;0;0;0;100;400;0;0;100;0;0;0;100;400;0;0;200;12800;0;0;0;0;200;0;0;0;2600;3500;100;100;0;0;0;1000;2400;0;0;2400;0;0;1;;;;;;400;;;;luvisol;;;;;;water;7.1;13;;loam;;42.0;;35.0;;;;;;;;;;;;;na;na;na;na;na;na;grape_vitis_vinifera;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;permanent_crops;;;;;
2022-10-14_D_IT_qbs_prati_F_E-18_NA_NA_P_1;date:2022-10-14T00:00:00:yyyy-MM-dd;D;E-18;F;NA;NA;1;P;;13200;Data Mesofauna;IT;qbs_prati;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000;0;0;500;17800;400;100;0;0;0;0;0;0;0;0;11300;200;0;0;0;200;300;500;0;300;0;0;1;;;;;;100;;;;cambisol;;;;;;water;7.8;25.7;4;loam;;48.0;;30.0;;;;;;;;;;;;;na;na;na;na;na;na;na;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;grass_land;;;;;
2022-10-14_D_IT_qbs_prati_F_E-18_NA_NA_P_2;date:2022-10-14T00:00:00:yyyy-MM-dd;D;E-18;F;NA;NA;2;P;;28000;Data Mesofauna;IT;qbs_prati;;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;100;0;0;100;61500;100;0;0;0;0;0;0;0;0;0;50000;0;0;0;0;0;0;100;0;0;0;0;0;;;;;;0;;;;cambisol;;;;;;water;7.8;25.7;4;loam;;48.0;;30.0;;;;;;;;;;;;;na;na;na;na;na;na;na;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;grass_land;;;;;
2022-10-14_D_IT_qbs_prati_F_E-18_NA_NA_P_3;date:2022-10-14T00:00:00:yyyy-MM-dd;D;E-18;F;NA;NA;3;P;;41000;Data Mesofauna;IT;qbs_prati;;0;100;100;0;0;0;0;0;300;0;0;0;0;0;0;0;3200;0;0;300;95000;200;100;0;0;0;0;0;0;0;0;42700;2300;0;0;0;0;0;500;0;0;0;0;0;;;;;;0;;;;cambisol;;;;;;water;7.8;25.7;4;loam;;48.0;;30.0;;;;;;;;;;;;;na;na;na;na;na;na;na;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;grass_land;;;;;
2022-10-14_D_IT_qbs_prati_F_E-19_NA_NA_P_1;date:2022-10-14T00:00:00:yyyy-MM-dd;D;E-19;F;NA;NA;1;P;;5200;Data Mesofauna;IT;qbs_prati;;0;0;0;0;0;0;0;0;0;400;100;0;0;100;0;0;0;0;0;300;49200;300;0;0;0;0;0;0;0;0;0;3800;400;0;0;0;0;800;300;0;800;0;0;1;;;;;;0;;;;cambisol;;;;;;water;7.8;25.7;4;loam;;48.0;;30.0;;;;;;;;;;;;;na;na;na;na;na;na;na;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;grass_land;;;;;
2022-10-14_D_IT_qbs_prati_F_E-19_NA_NA_P_2;date:2022-10-14T00:00:00:yyyy-MM-dd;D;E-19;F;NA;NA;2;P;;4200;Data Mesofauna;IT;qbs_prati;;0;0;0;0;0;0;0;0;300;0;0;0;0;0;0;0;300;0;0;0;7600;0;0;0;0;0;0;0;0;0;0;2700;700;0;0;0;0;400;100;0;400;0;0;1;;;;;;200;;;;cambisol;;;;;;water;7.8;25.7;4;loam;;48.0;;30.0;;;;;;;;;;;;;na;na;na;na;na;na;na;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;grass_land;;;;;
2022-10-14_D_IT_qbs_prati_F_E-19_NA_NA_P_3;date:2022-10-14T00:00:00:yyyy-MM-dd;D;E-19;F;NA;NA;3;P;;12500;Data Mesofauna;IT;qbs_prati;;0;500;400;100;0;0;0;0;200;0;0;0;0;0;0;0;400;0;0;100;21400;100;0;0;0;0;0;0;0;0;0;15800;2200;0;0;0;0;200;300;0;200;0;0;1;;;;;;100;;;;cambisol;;;;;;water;7.8;25.7;4;loam;;48.0;;30.0;;;;;;;;;;;;;na;na;na;na;na;na;na;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;grass_land;;;;;
2022-10-14_D_IT_qbs_prati_F_E-20_NA_NA_P_1;date:2022-10-14T00:00:00:yyyy-MM-dd;D;E-20;F;NA;NA;1;P;;12300;Data Mesofauna;IT;qbs_prati;;0;0;0;0;200;0;0;200;400;200;100;0;0;100;0;0;800;0;0;200;4000;100;100;0;0;0;0;0;0;0;0;2200;200;0;0;0;0;200;100;0;200;0;0;1;;;;;;100;;;;luvisol;;;;;;water;7.9;16.5;4;sandy_loam;;74.0;;14.0;;;;;;;;;;;;;na;na;na;na;na;na;na;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;grass_land;;;;;
2022-10-14_D_IT_qbs_prati_F_E-20_NA_NA_P_2;date:2022-10-14T00:00:00:yyyy-MM-dd;D;E-20;F;NA;NA;2;P;;22000;Data Mesofauna;IT;qbs_prati;;100;0;0;0;0;0;0;100;100;500;200;0;0;200;0;0;800;0;400;100;22200;100;0;0;0;0;0;0;0;0;0;16000;3800;0;0;0;200;0;0;0;0;100;0;0;;;;;;700;;L_lepidoptera;;luvisol;;;;;;water;7.9;16.5;4;sandy_loam;;74.0;;14.0;;;;;;;;;;;;;na;na;na;na;na;na;na;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;grass_land;;;;;
2022-10-14_D_IT_qbs_prati_F_E-20_NA_NA_P_3;date:2022-10-14T00:00:00:yyyy-MM-dd;D;E-20;F;NA;NA;3;P;;18800;Data Mesofauna;IT;qbs_prati;;0;0;0;0;0;0;0;0;300;300;100;0;0;100;0;0;700;0;0;700;20900;500;0;200;0;0;0;0;0;0;0;900;200;0;0;0;0;400;0;0;400;0;0;1;;;;;;300;;;;luvisol;;;;;;water;7.9;16.5;4;sandy_loam;;74.0;;14.0;;;;;;;;;;;;;na;na;na;na;na;na;na;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;grass_land;;;;;
2022-11-07_D_IT_qbs_prati_F_E-41_NA_NA_P_1;date:2022-11-07T00:00:00:yyyy-MM-dd;D;E-41;F;NA;NA;1;P;;4700;Data Mesofauna;IT;qbs_prati;;0;200;200;0;100;0;0;0;300;0;0;0;0;0;0;0;300;0;200;600;12500;500;100;0;0;0;0;0;0;0;0;11400;200;0;0;0;0;200;100;0;200;0;0;1;;;;;;300;;;;luvisol;;;;;;water;7.0;10;;sandy_loam;;62.0;;26.0;;;;;;;;;;;;;na;na;na;na;na;na;na;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;grass_land;;;;;
2022-11-07_D_IT_qbs_prati_F_E-41_NA_NA_P_2;date:2022-11-07T00:00:00:yyyy-MM-dd;D;E-41;F;NA;NA;2;P;;4100;Data Mesofauna;IT;qbs_prati;;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;15300;0;0;0;0;0;0;0;0;0;0;3700;0;0;0;0;0;0;300;0;0;0;0;0;;;;;;400;;;;luvisol;;;;;;water;7.0;10;;sandy_loam;;62.0;;26.0;;;;;;;;;;;;;na;na;na;na;na;na;na;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;grass_land;;;;;
2022-11-07_D_IT_qbs_prati_F_E-41_NA_NA_P_3;date:2022-11-07T00:00:00:yyyy-MM-dd;D;E-41;F;NA;NA;3;P;;900;Data Mesofauna;IT;qbs_prati;;0;200;0;200;0;0;0;0;300;0;0;0;0;0;0;0;100;0;0;300;19700;300;0;0;0;0;0;0;0;0;16000;0;0;0;0;0;0;300;200;0;300;0;0;1;;;;;;100;;;;luvisol;;;;;;water;7.0;10;;sandy_loam;;62.0;;26.0;;;;;;;;;;;;;na;na;na;na;na;na;na;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;grass_land;;;;;
2022-11-07_D_IT_qbs_prati_F_E-42_NA_NA_P_1;date:2022-11-07T00:00:00:yyyy-MM-dd;D;E-42;F;NA;NA;1;P;;80000;Data Mesofauna;IT;qbs_prati;;0;300;300;0;0;0;0;0;0;100;0;0;0;0;0;0;3000;0;0;100;20100;0;100;0;0;0;0;0;0;0;0;4100;0;0;0;0;0;0;100;0;0;0;0;0;;;;;;400;;;;luvisol;;;;;;water;7.3;6;;sandy_loam;;72.0;;17.0;;;;;;;;;;;;;na;na;na;na;na;na;na;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;grass_land;;;;;
2022-11-07_D_IT_qbs_prati_F_E-42_NA_NA_P_2;date:2022-11-07T00:00:00:yyyy-MM-dd;D;E-42;F;NA;NA;2;P;;16200;Data Mesofauna;IT;qbs_prati;;0;200;100;100;0;0;0;0;1100;0;0;0;0;0;0;0;300;0;0;0;6400;0;0;0;0;0;0;0;0;0;0;2300;0;0;0;0;0;100;100;0;100;0;0;1;;;;;;100;;;;luvisol;;;;;;water;7.3;6;;sandy_loam;;72.0;;17.0;;;;;;;;;;;;;na;na;na;na;na;na;na;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;grass_land;;;;;
2022-11-07_D_IT_qbs_prati_F_E-42_NA_NA_P_3;date:2022-11-07T00:00:00:yyyy-MM-dd;D;E-42;F;NA;NA;3;P;;55000;Data Mesofauna;IT;qbs_prati;;0;0;0;0;0;0;0;0;600;0;0;0;0;0;0;0;0;0;0;200;20600;100;100;0;0;0;0;0;0;0;0;18100;200;0;0;0;0;900;100;0;900;0;0;1;;;;;;0;;;;luvisol;;;;;;water;7.3;6;;sandy_loam;;72.0;;17.0;;;;;;;;;;;;;na;na;na;na;na;na;na;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;grass_land;;;;;
2022-11-07_D_IT_qbs_prati_F_E-43_NA_NA_P_1;date:2022-11-07T00:00:00:yyyy-MM-dd;D;E-43;F;NA;NA;1;P;;6200;Data Mesofauna;IT;qbs_prati;;0;100;100;0;0;0;0;0;100;400;0;0;0;0;0;0;900;0;0;200;24500;100;100;0;0;0;0;0;0;0;0;6100;100;0;0;0;0;400;0;0;400;0;0;1;;;;;;300;;;;luvisol;;;;;;water;7.5;7.5;;sandy_loam;;66.0;;24.0;;;;;;;;;;;;;na;na;na;na;na;na;na;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;grass_land;;;;;
2022-11-07_D_IT_qbs_prati_F_E-43_NA_NA_P_2;date:2022-11-07T00:00:00:yyyy-MM-dd;D;E-43;F;NA;NA;2;P;;5700;Data Mesofauna;IT;qbs_prati;;0;0;0;0;0;0;0;100;100;300;0;0;0;0;0;0;1100;0;0;300;12100;300;0;0;0;0;0;0;0;0;0;5600;300;0;0;0;0;2000;0;0;2000;0;0;1;;;;;;100;;;;luvisol;;;;;;water;7.5;7.5;;sandy_loam;;66.0;;24.0;;;;;;;;;;;;;na;na;na;na;na;na;na;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;grass_land;;;;;
2022-11-07_D_IT_qbs_prati_F_E-43_NA_NA_P_3;date:2022-11-07T00:00:00:yyyy-MM-dd;D;E-43;F;NA;NA;3;P;;11200;Data Mesofauna;IT;qbs_prati;;0;0;0;0;0;0;0;0;300;0;0;0;0;0;0;0;200;0;0;100;6700;0;100;0;0;0;0;0;0;0;0;800;0;0;0;0;0;100;200;0;100;0;0;1;;;;;;0;;;;luvisol;;;;;;water;7.5;7.5;;sandy_loam;;66.0;;24.0;;;;;;;;;;;;;na;na;na;na;na;na;na;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;grass_land;;;;;
