id_sampling_point;date_sample_collect;precision_date;country_code;main_prog_name;additional_name;level_1_scale_obs;id_level_1;level_2_scale_obs;id_level_2;level_3_scale_obs;id_level_3;id_sample;data_type;date_start_experiment;date_end_experiment;longitude;latitude;altitude;study_landuse;experimental_type;total_experiment_duration;experiment_duration_mean;mean_temperature_of_the_day;source_of_climate_data;year_precipitation;air_humidity
2014-05-08-D_PL_Korniluk2021GreatSnipesStudy_F-195_B-NA_P-NA;date:2014-05-08T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;195;B;NA;P;NA;2014-05-08-D_PL_Korniluk2021GreatSnipesStudy_F-195_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.11;grass_land;field;13;13;;;;
2014-05-08-D_PL_Korniluk2021GreatSnipesStudy_F-196_B-NA_P-NA;date:2014-05-08T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;196;B;NA;P;NA;2014-05-08-D_PL_Korniluk2021GreatSnipesStudy_F-196_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.44;grass_land;field;13;13;;;;
2014-05-14-D_PL_Korniluk2021GreatSnipesStudy_F-197_B-NA_P-NA;date:2014-05-14T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;197;B;NA;P;NA;2014-05-14-D_PL_Korniluk2021GreatSnipesStudy_F-197_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.65;grass_land;field;13;13;;;;
2014-06-15-D_PL_Korniluk2021GreatSnipesStudy_F-198_B-NA_P-NA;date:2014-06-15T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;198;B;NA;P;NA;2014-06-15-D_PL_Korniluk2021GreatSnipesStudy_F-198_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.75;grass_land;field;13;13;;;;
2014-05-16-D_PL_Korniluk2021GreatSnipesStudy_F-199_B-NA_P-NA;date:2014-05-16T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;199;B;NA;P;NA;2014-05-16-D_PL_Korniluk2021GreatSnipesStudy_F-199_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.26;grass_land;field;13;13;;;;
2014-05-16-D_PL_Korniluk2021GreatSnipesStudy_F-200_B-NA_P-NA;date:2014-05-16T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;200;B;NA;P;NA;2014-05-16-D_PL_Korniluk2021GreatSnipesStudy_F-200_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.26;grass_land;field;13;13;;;;
2014-05-18-D_PL_Korniluk2021GreatSnipesStudy_F-201_B-NA_P-NA;date:2014-05-18T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;201;B;NA;P;NA;2014-05-18-D_PL_Korniluk2021GreatSnipesStudy_F-201_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.32;grass_land;field;13;13;;;;
2014-05-18-D_PL_Korniluk2021GreatSnipesStudy_F-202_B-NA_P-NA;date:2014-05-18T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;202;B;NA;P;NA;2014-05-18-D_PL_Korniluk2021GreatSnipesStudy_F-202_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.31;grass_land;field;13;13;;;;
2014-05-18-D_PL_Korniluk2021GreatSnipesStudy_F-203_B-NA_P-NA;date:2014-05-18T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;203;B;NA;P;NA;2014-05-18-D_PL_Korniluk2021GreatSnipesStudy_F-203_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.06;grass_land;field;13;13;;;;
2014-05-22-D_PL_Korniluk2021GreatSnipesStudy_F-204_B-NA_P-NA;date:2014-05-22T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;204;B;NA;P;NA;2014-05-22-D_PL_Korniluk2021GreatSnipesStudy_F-204_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.14;grass_land;field;13;13;;;;
2014-05-22-D_PL_Korniluk2021GreatSnipesStudy_F-205_B-NA_P-NA;date:2014-05-22T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;205;B;NA;P;NA;2014-05-22-D_PL_Korniluk2021GreatSnipesStudy_F-205_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.09;grass_land;field;13;13;;;;
2014-05-22-D_PL_Korniluk2021GreatSnipesStudy_F-206_B-NA_P-NA;date:2014-05-22T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;206;B;NA;P;NA;2014-05-22-D_PL_Korniluk2021GreatSnipesStudy_F-206_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.09;grass_land;field;13;13;;;;
2014-05-22-D_PL_Korniluk2021GreatSnipesStudy_F-207_B-NA_P-NA;date:2014-05-22T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;207;B;NA;P;NA;2014-05-22-D_PL_Korniluk2021GreatSnipesStudy_F-207_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.33;fallow_green;field;13;13;;;;
2014-05-29-D_PL_Korniluk2021GreatSnipesStudy_F-208_B-NA_P-NA;date:2014-05-29T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;208;B;NA;P;NA;2014-05-29-D_PL_Korniluk2021GreatSnipesStudy_F-208_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.23;grass_land;field;13;13;;;;
2014-05-29-D_PL_Korniluk2021GreatSnipesStudy_F-209_B-NA_P-NA;date:2014-05-29T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;209;B;NA;P;NA;2014-05-29-D_PL_Korniluk2021GreatSnipesStudy_F-209_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.26;grass_land;field;13;13;;;;
2014-05-29-D_PL_Korniluk2021GreatSnipesStudy_F-210_B-NA_P-NA;date:2014-05-29T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;210;B;NA;P;NA;2014-05-29-D_PL_Korniluk2021GreatSnipesStudy_F-210_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.41;grass_land;field;13;13;;;;
2014-06-21-D_PL_Korniluk2021GreatSnipesStudy_F-211_B-NA_P-NA;date:2014-06-21T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;211;B;NA;P;NA;2014-06-21-D_PL_Korniluk2021GreatSnipesStudy_F-211_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.43;grass_land;field;13;13;;;;
2014-06-21-D_PL_Korniluk2021GreatSnipesStudy_F-212_B-NA_P-NA;date:2014-06-21T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;212;B;NA;P;NA;2014-06-21-D_PL_Korniluk2021GreatSnipesStudy_F-212_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.47;grass_land;field;13;13;;;;
2014-05-16-D_PL_Korniluk2021GreatSnipesStudy_F-213_B-NA_P-NA;date:2014-05-16T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;213;B;NA;P;NA;2014-05-16-D_PL_Korniluk2021GreatSnipesStudy_F-213_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.53;fallow_green;field;13;13;;;;
2014-05-15-D_PL_Korniluk2021GreatSnipesStudy_F-214_B-NA_P-NA;date:2014-05-15T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;214;B;NA;P;NA;2014-05-15-D_PL_Korniluk2021GreatSnipesStudy_F-214_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.88;grass_land;field;13;13;;;;
2014-05-16-D_PL_Korniluk2021GreatSnipesStudy_F-215_B-NA_P-NA;date:2014-05-16T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;215;B;NA;P;NA;2014-05-16-D_PL_Korniluk2021GreatSnipesStudy_F-215_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.53;grass_land;field;13;13;;;;
2014-05-16-D_PL_Korniluk2021GreatSnipesStudy_F-216_B-NA_P-NA;date:2014-05-16T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;216;B;NA;P;NA;2014-05-16-D_PL_Korniluk2021GreatSnipesStudy_F-216_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.3;grass_land;field;13;13;;;;
2014-05-16-D_PL_Korniluk2021GreatSnipesStudy_F-217_B-NA_P-NA;date:2014-05-16T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;217;B;NA;P;NA;2014-05-16-D_PL_Korniluk2021GreatSnipesStudy_F-217_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.07;fallow_green;field;13;13;;;;
2014-05-16-D_PL_Korniluk2021GreatSnipesStudy_F-218_B-NA_P-NA;date:2014-05-16T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;218;B;NA;P;NA;2014-05-16-D_PL_Korniluk2021GreatSnipesStudy_F-218_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.12;grass_land;field;13;13;;;;
2014-05-16-D_PL_Korniluk2021GreatSnipesStudy_F-219_B-NA_P-NA;date:2014-05-16T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;219;B;NA;P;NA;2014-05-16-D_PL_Korniluk2021GreatSnipesStudy_F-219_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;136.11;fallow_green;field;13;13;;;;
2014-05-16-D_PL_Korniluk2021GreatSnipesStudy_F-220_B-NA_P-NA;date:2014-05-16T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;220;B;NA;P;NA;2014-05-16-D_PL_Korniluk2021GreatSnipesStudy_F-220_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.67;fallow_green;field;13;13;;;;
2014-05-18-D_PL_Korniluk2021GreatSnipesStudy_F-221_B-NA_P-NA;date:2014-05-18T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;221;B;NA;P;NA;2014-05-18-D_PL_Korniluk2021GreatSnipesStudy_F-221_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.96;grass_land;field;13;13;;;;
2014-05-16-D_PL_Korniluk2021GreatSnipesStudy_F-222_B-NA_P-NA;date:2014-05-16T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;222;B;NA;P;NA;2014-05-16-D_PL_Korniluk2021GreatSnipesStudy_F-222_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.15;fallow_green;field;13;13;;;;
2014-05-18-D_PL_Korniluk2021GreatSnipesStudy_F-223_B-NA_P-NA;date:2014-05-18T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;223;B;NA;P;NA;2014-05-18-D_PL_Korniluk2021GreatSnipesStudy_F-223_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.23;grass_land;field;13;13;;;;
2014-05-18-D_PL_Korniluk2021GreatSnipesStudy_F-224_B-NA_P-NA;date:2014-05-18T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;224;B;NA;P;NA;2014-05-18-D_PL_Korniluk2021GreatSnipesStudy_F-224_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.89;grass_land;field;13;13;;;;
2014-05-18-D_PL_Korniluk2021GreatSnipesStudy_F-225_B-NA_P-NA;date:2014-05-18T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;225;B;NA;P;NA;2014-05-18-D_PL_Korniluk2021GreatSnipesStudy_F-225_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.34;grass_land;field;13;13;;;;
2014-05-18-D_PL_Korniluk2021GreatSnipesStudy_F-226_B-NA_P-NA;date:2014-05-18T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;226;B;NA;P;NA;2014-05-18-D_PL_Korniluk2021GreatSnipesStudy_F-226_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.78;fallow_green;field;13;13;;;;
2014-05-20-D_PL_Korniluk2021GreatSnipesStudy_F-227_B-NA_P-NA;date:2014-05-20T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;227;B;NA;P;NA;2014-05-20-D_PL_Korniluk2021GreatSnipesStudy_F-227_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.41;fallow_green;field;13;13;;;;
2014-05-18-D_PL_Korniluk2021GreatSnipesStudy_F-228_B-NA_P-NA;date:2014-05-18T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;228;B;NA;P;NA;2014-05-18-D_PL_Korniluk2021GreatSnipesStudy_F-228_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.88;fallow_green;field;13;13;;;;
2014-05-18-D_PL_Korniluk2021GreatSnipesStudy_F-229_B-NA_P-NA;date:2014-05-18T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;229;B;NA;P;NA;2014-05-18-D_PL_Korniluk2021GreatSnipesStudy_F-229_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.74;fallow_green;field;13;13;;;;
2014-05-18-D_PL_Korniluk2021GreatSnipesStudy_F-230_B-NA_P-NA;date:2014-05-18T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;230;B;NA;P;NA;2014-05-18-D_PL_Korniluk2021GreatSnipesStudy_F-230_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.29;grass_land;field;13;13;;;;
2014-05-18-D_PL_Korniluk2021GreatSnipesStudy_F-231_B-NA_P-NA;date:2014-05-18T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;231;B;NA;P;NA;2014-05-18-D_PL_Korniluk2021GreatSnipesStudy_F-231_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.84;fallow_green;field;13;13;;;;
2014-05-19-D_PL_Korniluk2021GreatSnipesStudy_F-232_B-NA_P-NA;date:2014-05-19T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;232;B;NA;P;NA;2014-05-19-D_PL_Korniluk2021GreatSnipesStudy_F-232_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.52;grass_land;field;13;13;;;;
2014-05-19-D_PL_Korniluk2021GreatSnipesStudy_F-233_B-NA_P-NA;date:2014-05-19T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;233;B;NA;P;NA;2014-05-19-D_PL_Korniluk2021GreatSnipesStudy_F-233_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.57;fallow_green;field;13;13;;;;
2014-05-20-D_PL_Korniluk2021GreatSnipesStudy_F-234_B-NA_P-NA;date:2014-05-20T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;234;B;NA;P;NA;2014-05-20-D_PL_Korniluk2021GreatSnipesStudy_F-234_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.79;fallow_green;field;13;13;;;;
2014-05-19-D_PL_Korniluk2021GreatSnipesStudy_F-235_B-NA_P-NA;date:2014-05-19T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;235;B;NA;P;NA;2014-05-19-D_PL_Korniluk2021GreatSnipesStudy_F-235_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.86;grass_land;field;13;13;;;;
2014-05-20-D_PL_Korniluk2021GreatSnipesStudy_F-236_B-NA_P-NA;date:2014-05-20T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;236;B;NA;P;NA;2014-05-20-D_PL_Korniluk2021GreatSnipesStudy_F-236_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.18;fallow_green;field;13;13;;;;
2014-05-19-D_PL_Korniluk2021GreatSnipesStudy_F-237_B-NA_P-NA;date:2014-05-19T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;237;B;NA;P;NA;2014-05-19-D_PL_Korniluk2021GreatSnipesStudy_F-237_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.69;fallow_green;field;13;13;;;;
2014-05-20-D_PL_Korniluk2021GreatSnipesStudy_F-238_B-NA_P-NA;date:2014-05-20T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;238;B;NA;P;NA;2014-05-20-D_PL_Korniluk2021GreatSnipesStudy_F-238_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.47;fallow_green;field;13;13;;;;
2014-05-20-D_PL_Korniluk2021GreatSnipesStudy_F-239_B-NA_P-NA;date:2014-05-20T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;239;B;NA;P;NA;2014-05-20-D_PL_Korniluk2021GreatSnipesStudy_F-239_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.67;grass_land;field;13;13;;;;
2014-05-20-D_PL_Korniluk2021GreatSnipesStudy_F-240_B-NA_P-NA;date:2014-05-20T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;240;B;NA;P;NA;2014-05-20-D_PL_Korniluk2021GreatSnipesStudy_F-240_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.29;grass_land;field;13;13;;;;
2014-05-20-D_PL_Korniluk2021GreatSnipesStudy_F-241_B-NA_P-NA;date:2014-05-20T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;241;B;NA;P;NA;2014-05-20-D_PL_Korniluk2021GreatSnipesStudy_F-241_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.78;fallow_green;field;13;13;;;;
2014-05-20-D_PL_Korniluk2021GreatSnipesStudy_F-242_B-NA_P-NA;date:2014-05-20T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;242;B;NA;P;NA;2014-05-20-D_PL_Korniluk2021GreatSnipesStudy_F-242_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.48;grass_land;field;13;13;;;;
2014-05-21-D_PL_Korniluk2021GreatSnipesStudy_F-243_B-NA_P-NA;date:2014-05-21T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;243;B;NA;P;NA;2014-05-21-D_PL_Korniluk2021GreatSnipesStudy_F-243_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.91;fallow_green;field;13;13;;;;
2014-05-21-D_PL_Korniluk2021GreatSnipesStudy_F-244_B-NA_P-NA;date:2014-05-21T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;244;B;NA;P;NA;2014-05-21-D_PL_Korniluk2021GreatSnipesStudy_F-244_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.3;grass_land;field;13;13;;;;
2014-05-21-D_PL_Korniluk2021GreatSnipesStudy_F-245_B-NA_P-NA;date:2014-05-21T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;245;B;NA;P;NA;2014-05-21-D_PL_Korniluk2021GreatSnipesStudy_F-245_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.66;fallow_green;field;13;13;;;;
2014-05-22-D_PL_Korniluk2021GreatSnipesStudy_F-246_B-NA_P-NA;date:2014-05-22T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;246;B;NA;P;NA;2014-05-22-D_PL_Korniluk2021GreatSnipesStudy_F-246_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.8;grass_land;field;13;13;;;;
2014-05-22-D_PL_Korniluk2021GreatSnipesStudy_F-247_B-NA_P-NA;date:2014-05-22T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;247;B;NA;P;NA;2014-05-22-D_PL_Korniluk2021GreatSnipesStudy_F-247_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.72;fallow_green;field;13;13;;;;
2014-05-22-D_PL_Korniluk2021GreatSnipesStudy_F-248_B-NA_P-NA;date:2014-05-22T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;248;B;NA;P;NA;2014-05-22-D_PL_Korniluk2021GreatSnipesStudy_F-248_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.47;fallow_green;field;13;13;;;;
2014-05-22-D_PL_Korniluk2021GreatSnipesStudy_F-249_B-NA_P-NA;date:2014-05-22T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;249;B;NA;P;NA;2014-05-22-D_PL_Korniluk2021GreatSnipesStudy_F-249_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;136.3;fallow_green;field;13;13;;;;
2014-05-22-D_PL_Korniluk2021GreatSnipesStudy_F-250_B-NA_P-NA;date:2014-05-22T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;250;B;NA;P;NA;2014-05-22-D_PL_Korniluk2021GreatSnipesStudy_F-250_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.74;grass_land;field;13;13;;;;
2014-05-28-D_PL_Korniluk2021GreatSnipesStudy_F-251_B-NA_P-NA;date:2014-05-28T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;251;B;NA;P;NA;2014-05-28-D_PL_Korniluk2021GreatSnipesStudy_F-251_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.98;fallow_green;field;13;13;;;;
2014-05-08-D_PL_Korniluk2021GreatSnipesStudy_F-252_B-NA_P-NA;date:2014-05-08T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;252;B;NA;P;NA;2014-05-08-D_PL_Korniluk2021GreatSnipesStudy_F-252_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.96;fallow_green;field;13;13;;;;
2014-05-29-D_PL_Korniluk2021GreatSnipesStudy_F-253_B-NA_P-NA;date:2014-05-29T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;253;B;NA;P;NA;2014-05-29-D_PL_Korniluk2021GreatSnipesStudy_F-253_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.88;grass_land;field;13;13;;;;
2014-05-16-D_PL_Korniluk2021GreatSnipesStudy_F-254_B-NA_P-NA;date:2014-05-16T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;254;B;NA;P;NA;2014-05-16-D_PL_Korniluk2021GreatSnipesStudy_F-254_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.77;grass_land;field;13;13;;;;
2014-05-23-D_PL_Korniluk2021GreatSnipesStudy_F-255_B-NA_P-NA;date:2014-05-23T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;255;B;NA;P;NA;2014-05-23-D_PL_Korniluk2021GreatSnipesStudy_F-255_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.89;fallow_green;field;13;13;;;;
2014-05-28-D_PL_Korniluk2021GreatSnipesStudy_F-256_B-NA_P-NA;date:2014-05-28T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;256;B;NA;P;NA;2014-05-28-D_PL_Korniluk2021GreatSnipesStudy_F-256_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.84;fallow_green;field;13;13;;;;
2014-05-25-D_PL_Korniluk2021GreatSnipesStudy_F-257_B-NA_P-NA;date:2014-05-25T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;257;B;NA;P;NA;2014-05-25-D_PL_Korniluk2021GreatSnipesStudy_F-257_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.91;grass_land;field;13;13;;;;
2014-05-25-D_PL_Korniluk2021GreatSnipesStudy_F-258_B-NA_P-NA;date:2014-05-25T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;258;B;NA;P;NA;2014-05-25-D_PL_Korniluk2021GreatSnipesStudy_F-258_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.61;fallow_green;field;13;13;;;;
2014-05-25-D_PL_Korniluk2021GreatSnipesStudy_F-259_B-NA_P-NA;date:2014-05-25T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;259;B;NA;P;NA;2014-05-25-D_PL_Korniluk2021GreatSnipesStudy_F-259_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.8;fallow_green;field;13;13;;;;
2014-05-31-D_PL_Korniluk2021GreatSnipesStudy_F-260_B-NA_P-NA;date:2014-05-31T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;260;B;NA;P;NA;2014-05-31-D_PL_Korniluk2021GreatSnipesStudy_F-260_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.51;grass_land;field;13;13;;;;
