id_sampling_point;date_sample_collect;precision_date;id_level_1;id_level_2;id_level_3;level_1_scale_obs;level_2_scale_obs;level_3_scale_obs;country_code;main_prog_name;additional_name;data_type;id_sample;microfauna_extraction_method;microfauna_sampling_methodology_iso;microfauna_sampling_observation_method;asmicrofauna_sampled_area_for_each_subsample
1993-04-13-Y_NL_Soil Quality Network_F-30_B-Int_P-NA;date:1993-04-13T00:00:00:yyyy-MM-dd;Y;30;Int;NA;F;B;P;NL;soil_quality_network;;Metadata Microfauna;1993-04-13-Y_NL_Soil Quality Network_F-30_B-Int_P-NA_Metadata Microfauna;Elutriator;;composite sample;
1993-04-13-Y_NL_Soil Quality Network_F-31_B-Int_P-NA;date:1993-04-13T00:00:00:yyyy-MM-dd;Y;31;Int;NA;F;B;P;NL;soil_quality_network;;Metadata Microfauna;1993-04-13-Y_NL_Soil Quality Network_F-31_B-Int_P-NA_Metadata Microfauna;Elutriator;;composite sample;
1993-04-13-Y_NL_Soil Quality Network_F-32_B-Int_P-NA;date:1993-04-13T00:00:00:yyyy-MM-dd;Y;32;Int;NA;F;B;P;NL;soil_quality_network;;Metadata Microfauna;1993-04-13-Y_NL_Soil Quality Network_F-32_B-Int_P-NA_Metadata Microfauna;Elutriator;;composite sample;
1993-04-13-Y_NL_Soil Quality Network_F-33_B-Int_P-NA;date:1993-04-13T00:00:00:yyyy-MM-dd;Y;33;Int;NA;F;B;P;NL;soil_quality_network;;Metadata Microfauna;1993-04-13-Y_NL_Soil Quality Network_F-33_B-Int_P-NA_Metadata Microfauna;Elutriator;;composite sample;
1993-04-13-Y_NL_Soil Quality Network_F-34_B-Int_P-NA;date:1993-04-13T00:00:00:yyyy-MM-dd;Y;34;Int;NA;F;B;P;NL;soil_quality_network;;Metadata Microfauna;1993-04-13-Y_NL_Soil Quality Network_F-34_B-Int_P-NA_Metadata Microfauna;Elutriator;;composite sample;
1993-04-13-Y_NL_Soil Quality Network_F-35_B-Int_P-NA;date:1993-04-13T00:00:00:yyyy-MM-dd;Y;35;Int;NA;F;B;P;NL;soil_quality_network;;Metadata Microfauna;1993-04-13-Y_NL_Soil Quality Network_F-35_B-Int_P-NA_Metadata Microfauna;Elutriator;;composite sample;
1994-03-28-Y_NL_Soil Quality Network_F-36_B-Int-stock_P-NA;date:1994-03-28T00:00:00:yyyy-MM-dd;Y;36;Int-stock;NA;F;B;P;NL;soil_quality_network;;Metadata Microfauna;1994-03-28-Y_NL_Soil Quality Network_F-36_B-Int-stock_P-NA_Metadata Microfauna;Elutriator;;composite sample;
1994-03-28-Y_NL_Soil Quality Network_F-37_B-Int-stock_P-NA;date:1994-03-28T00:00:00:yyyy-MM-dd;Y;37;Int-stock;NA;F;B;P;NL;soil_quality_network;;Metadata Microfauna;1994-03-28-Y_NL_Soil Quality Network_F-37_B-Int-stock_P-NA_Metadata Microfauna;Elutriator;;composite sample;
1994-03-28-Y_NL_Soil Quality Network_F-38_B-Int-stock_P-NA;date:1994-03-28T00:00:00:yyyy-MM-dd;Y;38;Int-stock;NA;F;B;P;NL;soil_quality_network;;Metadata Microfauna;1994-03-28-Y_NL_Soil Quality Network_F-38_B-Int-stock_P-NA_Metadata Microfauna;Elutriator;;composite sample;
1994-03-28-Y_NL_Soil Quality Network_F-39_B-Int-stock_P-NA;date:1994-03-28T00:00:00:yyyy-MM-dd;Y;39;Int-stock;NA;F;B;P;NL;soil_quality_network;;Metadata Microfauna;1994-03-28-Y_NL_Soil Quality Network_F-39_B-Int-stock_P-NA_Metadata Microfauna;Elutriator;;composite sample;
1994-03-28-Y_NL_Soil Quality Network_F-40_B-Int-stock_P-NA;date:1994-03-28T00:00:00:yyyy-MM-dd;Y;40;Int-stock;NA;F;B;P;NL;soil_quality_network;;Metadata Microfauna;1994-03-28-Y_NL_Soil Quality Network_F-40_B-Int-stock_P-NA_Metadata Microfauna;Elutriator;;composite sample;
1994-03-28-Y_NL_Soil Quality Network_F-41_B-Int-stock_P-NA;date:1994-03-28T00:00:00:yyyy-MM-dd;Y;41;Int-stock;NA;F;B;P;NL;soil_quality_network;;Metadata Microfauna;1994-03-28-Y_NL_Soil Quality Network_F-41_B-Int-stock_P-NA_Metadata Microfauna;Elutriator;;composite sample;
1994-03-28-Y_NL_Soil Quality Network_F-42_B-Int-stock_P-NA;date:1994-03-28T00:00:00:yyyy-MM-dd;Y;42;Int-stock;NA;F;B;P;NL;soil_quality_network;;Metadata Microfauna;1994-03-28-Y_NL_Soil Quality Network_F-42_B-Int-stock_P-NA_Metadata Microfauna;Elutriator;;composite sample;
1994-03-28-Y_NL_Soil Quality Network_F-43_B-Int-stock_P-NA;date:1994-03-28T00:00:00:yyyy-MM-dd;Y;43;Int-stock;NA;F;B;P;NL;soil_quality_network;;Metadata Microfauna;1994-03-28-Y_NL_Soil Quality Network_F-43_B-Int-stock_P-NA_Metadata Microfauna;Elutriator;;composite sample;
1994-03-28-Y_NL_Soil Quality Network_F-44_B-Int-stock_P-NA;date:1994-03-28T00:00:00:yyyy-MM-dd;Y;44;Int-stock;NA;F;B;P;NL;soil_quality_network;;Metadata Microfauna;1994-03-28-Y_NL_Soil Quality Network_F-44_B-Int-stock_P-NA_Metadata Microfauna;Elutriator;;composite sample;
1994-03-28-Y_NL_Soil Quality Network_F-45_B-Int-stock_P-NA;date:1994-03-28T00:00:00:yyyy-MM-dd;Y;45;Int-stock;NA;F;B;P;NL;soil_quality_network;;Metadata Microfauna;1994-03-28-Y_NL_Soil Quality Network_F-45_B-Int-stock_P-NA_Metadata Microfauna;Elutriator;;composite sample;
1994-03-28-Y_NL_Soil Quality Network_F-46_B-Int-stock_P-NA;date:1994-03-28T00:00:00:yyyy-MM-dd;Y;46;Int-stock;NA;F;B;P;NL;soil_quality_network;;Metadata Microfauna;1994-03-28-Y_NL_Soil Quality Network_F-46_B-Int-stock_P-NA_Metadata Microfauna;Elutriator;;composite sample;
1994-03-28-Y_NL_Soil Quality Network_F-47_B-Int-stock_P-NA;date:1994-03-28T00:00:00:yyyy-MM-dd;Y;47;Int-stock;NA;F;B;P;NL;soil_quality_network;;Metadata Microfauna;1994-03-28-Y_NL_Soil Quality Network_F-47_B-Int-stock_P-NA_Metadata Microfauna;Elutriator;;composite sample;
1994-03-28-Y_NL_Soil Quality Network_F-48_B-Int-stock_P-NA;date:1994-03-28T00:00:00:yyyy-MM-dd;Y;48;Int-stock;NA;F;B;P;NL;soil_quality_network;;Metadata Microfauna;1994-03-28-Y_NL_Soil Quality Network_F-48_B-Int-stock_P-NA_Metadata Microfauna;Elutriator;;composite sample;
1994-03-28-Y_NL_Soil Quality Network_F-49_B-Int-stock_P-NA;date:1994-03-28T00:00:00:yyyy-MM-dd;Y;49;Int-stock;NA;F;B;P;NL;soil_quality_network;;Metadata Microfauna;1994-03-28-Y_NL_Soil Quality Network_F-49_B-Int-stock_P-NA_Metadata Microfauna;Elutriator;;composite sample;
1994-03-28-Y_NL_Soil Quality Network_F-50_B-Int-stock_P-NA;date:1994-03-28T00:00:00:yyyy-MM-dd;Y;50;Int-stock;NA;F;B;P;NL;soil_quality_network;;Metadata Microfauna;1994-03-28-Y_NL_Soil Quality Network_F-50_B-Int-stock_P-NA_Metadata Microfauna;Elutriator;;composite sample;
1994-03-28-Y_NL_Soil Quality Network_F-51_B-Int-stock_P-NA;date:1994-03-28T00:00:00:yyyy-MM-dd;Y;51;Int-stock;NA;F;B;P;NL;soil_quality_network;;Metadata Microfauna;1994-03-28-Y_NL_Soil Quality Network_F-51_B-Int-stock_P-NA_Metadata Microfauna;Elutriator;;composite sample;
1994-03-28-Y_NL_Soil Quality Network_F-52_B-Int-stock_P-NA;date:1994-03-28T00:00:00:yyyy-MM-dd;Y;52;Int-stock;NA;F;B;P;NL;soil_quality_network;;Metadata Microfauna;1994-03-28-Y_NL_Soil Quality Network_F-52_B-Int-stock_P-NA_Metadata Microfauna;Elutriator;;composite sample;
1994-03-28-Y_NL_Soil Quality Network_F-53_B-Int-stock_P-NA;date:1994-03-28T00:00:00:yyyy-MM-dd;Y;53;Int-stock;NA;F;B;P;NL;soil_quality_network;;Metadata Microfauna;1994-03-28-Y_NL_Soil Quality Network_F-53_B-Int-stock_P-NA_Metadata Microfauna;Elutriator;;composite sample;
1994-03-28-Y_NL_Soil Quality Network_F-54_B-Int-stock_P-NA;date:1994-03-28T00:00:00:yyyy-MM-dd;Y;54;Int-stock;NA;F;B;P;NL;soil_quality_network;;Metadata Microfauna;1994-03-28-Y_NL_Soil Quality Network_F-54_B-Int-stock_P-NA_Metadata Microfauna;Elutriator;;composite sample;
1994-03-28-Y_NL_Soil Quality Network_F-55_B-Int-stock_P-NA;date:1994-03-28T00:00:00:yyyy-MM-dd;Y;55;Int-stock;NA;F;B;P;NL;soil_quality_network;;Metadata Microfauna;1994-03-28-Y_NL_Soil Quality Network_F-55_B-Int-stock_P-NA_Metadata Microfauna;Elutriator;;composite sample;
1995-03-01-M_NL_Drentse Aa_F-A_B-Dry_P-NA;date:1995-03-01T00:00:00:yyyy-MM-dd;M;A;Dry;NA;F;B;P;NL;drentse_aa;;Metadata Microfauna;1995-03-01-M_NL_Drentse Aa_F-A_B-Dry_P-NA_Metadata Microfauna;Elutriator;;composite sample;
1992-10-14-D_NL_Drentse Aa_F-A_B-Wet_P-NA;date:1992-10-14T00:00:00:yyyy-MM-dd;D;A;Wet;NA;F;B;P;NL;drentse_aa;;Metadata Microfauna;1992-10-14-D_NL_Drentse Aa_F-A_B-Wet_P-NA_Metadata Microfauna;Elutriator;;composite sample;
1995-03-01-M_NL_Drentse Aa_F-B_B-Dry_P-NA;date:1995-03-01T00:00:00:yyyy-MM-dd;M;B;Dry;NA;F;B;P;NL;drentse_aa;;Metadata Microfauna;1995-03-01-M_NL_Drentse Aa_F-B_B-Dry_P-NA_Metadata Microfauna;Elutriator;;composite sample;
1992-10-14-D_NL_Drentse Aa_F-B_B-Wet_P-NA;date:1992-10-14T00:00:00:yyyy-MM-dd;D;B;Wet;NA;F;B;P;NL;drentse_aa;;Metadata Microfauna;1992-10-14-D_NL_Drentse Aa_F-B_B-Wet_P-NA_Metadata Microfauna;Elutriator;;composite sample;
1986-06-24-D_NL_Nematode survey_F-1_B-5_P-NA;date:1986-06-24T00:00:00:yyyy-MM-dd;D;1;5;NA;F;B;P;NL;nematode_survey;Achterberg;Metadata Microfauna;1986-06-24-D_NL_Nematode survey_F-1_B-5_P-NA_Metadata Microfauna;Elutriator;;composite sample;
1985-09-01-M_NL_Nematode survey_F-1_B-NA_P-NA;date:1985-09-01T00:00:00:yyyy-MM-dd;M;1;NA;NA;F;B;P;NL;nematode_survey;Achterberg;Metadata Microfauna;1985-09-01-M_NL_Nematode survey_F-1_B-NA_P-NA_Metadata Microfauna;Elutriator;;composite sample;
1985-09-01-M_NL_Nematode survey_F-2_B-NA_P-NA;date:1985-09-01T00:00:00:yyyy-MM-dd;M;2;NA;NA;F;B;P;NL;nematode_survey;Broekhuizen;Metadata Microfauna;1985-09-01-M_NL_Nematode survey_F-2_B-NA_P-NA_Metadata Microfauna;Elutriator;;composite sample;
1985-09-01-M_NL_Nematode survey_F-3_B-NA_P-NA;date:1985-09-01T00:00:00:yyyy-MM-dd;M;3;NA;NA;F;B;P;NL;nematode_survey;Broekhuizen;Metadata Microfauna;1985-09-01-M_NL_Nematode survey_F-3_B-NA_P-NA_Metadata Microfauna;Elutriator;;composite sample;
1985-09-01-M_NL_Nematode survey_F-4_B-NA_P-NA;date:1985-09-01T00:00:00:yyyy-MM-dd;M;4;NA;NA;F;B;P;NL;nematode_survey;Gerendal;Metadata Microfauna;1985-09-01-M_NL_Nematode survey_F-4_B-NA_P-NA_Metadata Microfauna;Elutriator;;composite sample;
1985-09-01-M_NL_Nematode survey_F-5_B-NA_P-NA;date:1985-09-01T00:00:00:yyyy-MM-dd;M;5;NA;NA;F;B;P;NL;nematode_survey;Herenduin;Metadata Microfauna;1985-09-01-M_NL_Nematode survey_F-5_B-NA_P-NA_Metadata Microfauna;Elutriator;;composite sample;
1985-09-01-M_NL_Nematode survey_F-6_B-NA_P-NA;date:1985-09-01T00:00:00:yyyy-MM-dd;M;6;NA;NA;F;B;P;NL;nematode_survey;Hoge Veluwe;Metadata Microfauna;1985-09-01-M_NL_Nematode survey_F-6_B-NA_P-NA_Metadata Microfauna;Elutriator;;composite sample;
1985-09-01-M_NL_Nematode survey_F-7_B-NA_P-NA;date:1985-09-01T00:00:00:yyyy-MM-dd;M;7;NA;NA;F;B;P;NL;nematode_survey;Nijenbeek;Metadata Microfauna;1985-09-01-M_NL_Nematode survey_F-7_B-NA_P-NA_Metadata Microfauna;Elutriator;;composite sample;
1985-09-01-M_NL_Nematode survey_F-8_B-NA_P-NA;date:1985-09-01T00:00:00:yyyy-MM-dd;M;8;NA;NA;F;B;P;NL;nematode_survey;Oostvoorne;Metadata Microfauna;1985-09-01-M_NL_Nematode survey_F-8_B-NA_P-NA_Metadata Microfauna;Elutriator;;composite sample;
1985-09-01-M_NL_Nematode survey_F-9_B-NA_P-NA;date:1985-09-01T00:00:00:yyyy-MM-dd;M;9;NA;NA;F;B;P;NL;nematode_survey;Ommen;Metadata Microfauna;1985-09-01-M_NL_Nematode survey_F-9_B-NA_P-NA_Metadata Microfauna;Elutriator;;composite sample;
1985-09-01-M_NL_Nematode survey_F-10_B-NA_P-NA;date:1985-09-01T00:00:00:yyyy-MM-dd;M;10;NA;NA;F;B;P;NL;nematode_survey;Savels Bos;Metadata Microfauna;1985-09-01-M_NL_Nematode survey_F-10_B-NA_P-NA_Metadata Microfauna;Elutriator;;composite sample;
1985-09-01-M_NL_Nematode survey_F-11_B-NA_P-NA;date:1985-09-01T00:00:00:yyyy-MM-dd;M;11;NA;NA;F;B;P;NL;nematode_survey;Wageningen;Metadata Microfauna;1985-09-01-M_NL_Nematode survey_F-11_B-NA_P-NA_Metadata Microfauna;Elutriator;;composite sample;
1985-09-01-M_NL_Nematode survey_F-1_B-1_P-NA;date:1985-09-01T00:00:00:yyyy-MM-dd;M;1;1;NA;F;B;P;NL;nematode_survey;Achterberg;Metadata Microfauna;1985-09-01-M_NL_Nematode survey_F-1_B-1_P-NA_Metadata Microfauna;Elutriator;;composite sample;
1985-10-28-D_NL_Nematode survey_F-1_B-2_P-NA;date:1985-10-28T00:00:00:yyyy-MM-dd;D;1;2;NA;F;B;P;NL;nematode_survey;Achterberg;Metadata Microfauna;1985-10-28-D_NL_Nematode survey_F-1_B-2_P-NA_Metadata Microfauna;Elutriator;;composite sample;
1986-01-06-D_NL_Nematode survey_F-1_B-3_P-NA;date:1986-01-06T00:00:00:yyyy-MM-dd;D;1;3;NA;F;B;P;NL;nematode_survey;Achterberg;Metadata Microfauna;1986-01-06-D_NL_Nematode survey_F-1_B-3_P-NA_Metadata Microfauna;Elutriator;;composite sample;
1986-04-01-D_NL_Nematode survey_F-1_B-4_P-NA;date:1986-04-01T00:00:00:yyyy-MM-dd;D;1;4;NA;F;B;P;NL;nematode_survey;Achterberg;Metadata Microfauna;1986-04-01-D_NL_Nematode survey_F-1_B-4_P-NA_Metadata Microfauna;Elutriator;;composite sample;
2004-10-01-M_SK_White-Carpathians_F-3_B-NA_P-NA;date:2004-10-01T00:00:00:yyyy-MM-dd;M;3;NA;NA;F;B;P;SK;whitecarpathians;;Metadata Microfauna;2004-10-01-M_SK_White-Carpathians_F-3_B-NA_P-NA_Metadata Microfauna;Baermann funnel;;composite sample;
2004-10-01-M_SK_White-Carpathians_F-4_B-NA_P-NA;date:2004-10-01T00:00:00:yyyy-MM-dd;M;4;NA;NA;F;B;P;SK;whitecarpathians;;Metadata Microfauna;2004-10-01-M_SK_White-Carpathians_F-4_B-NA_P-NA_Metadata Microfauna;Baermann funnel;;composite sample;
2004-10-01-M_SK_White-Carpathians_F-5_B-NA_P-NA;date:2004-10-01T00:00:00:yyyy-MM-dd;M;5;NA;NA;F;B;P;SK;whitecarpathians;;Metadata Microfauna;2004-10-01-M_SK_White-Carpathians_F-5_B-NA_P-NA_Metadata Microfauna;Baermann funnel;;composite sample;
2004-10-01-M_SK_White-Carpathians_F-6_B-NA_P-NA;date:2004-10-01T00:00:00:yyyy-MM-dd;M;6;NA;NA;F;B;P;SK;whitecarpathians;;Metadata Microfauna;2004-10-01-M_SK_White-Carpathians_F-6_B-NA_P-NA_Metadata Microfauna;Baermann funnel;;composite sample;
2004-10-01-M_SK_White-Carpathians_F-7_B-NA_P-NA;date:2004-10-01T00:00:00:yyyy-MM-dd;M;7;NA;NA;F;B;P;SK;whitecarpathians;;Metadata Microfauna;2004-10-01-M_SK_White-Carpathians_F-7_B-NA_P-NA_Metadata Microfauna;Baermann funnel;;composite sample;
2004-10-01-M_SK_White-Carpathians_F-8_B-NA_P-NA;date:2004-10-01T00:00:00:yyyy-MM-dd;M;8;NA;NA;F;B;P;SK;whitecarpathians;;Metadata Microfauna;2004-10-01-M_SK_White-Carpathians_F-8_B-NA_P-NA_Metadata Microfauna;Baermann funnel;;composite sample;
2004-10-01-M_SK_White-Carpathians_F-9_B-NA_P-NA;date:2004-10-01T00:00:00:yyyy-MM-dd;M;9;NA;NA;F;B;P;SK;whitecarpathians;;Metadata Microfauna;2004-10-01-M_SK_White-Carpathians_F-9_B-NA_P-NA_Metadata Microfauna;Baermann funnel;;composite sample;
2004-10-01-M_SK_White-Carpathians_F-10_B-NA_P-NA;date:2004-10-01T00:00:00:yyyy-MM-dd;M;10;NA;NA;F;B;P;SK;whitecarpathians;;Metadata Microfauna;2004-10-01-M_SK_White-Carpathians_F-10_B-NA_P-NA_Metadata Microfauna;Baermann funnel;;composite sample;
2014-09-15-D_SE_SLU2_T-FYM_B-2_P-NA;date:2014-09-15T00:00:00:yyyy-MM-dd;D;FYM;2;NA;T;B;P;SE;slu2;;Metadata Microfauna;2014-09-15-D_SE_SLU2_T-FYM_B-2_P-NA_Metadata Microfauna;Baermann funnel;;composite sample;
1994-09-14_M_DE_Lenz_and_Eisenbeis_T_Control;date:1994-09-14T00:00:00:yyyy-MM-dd;M;Control;NA;NA;T;no;no;DE;lenz_and_eisenbeis;;NA;NA;Elutriator;;corer;
1994-12-14_M_DE_Lenz_and_Eisenbeis_T_Control;date:1994-12-14T00:00:00:yyyy-MM-dd;M;Control;NA;NA;T;no;no;DE;lenz_and_eisenbeis;;NA;NA;Elutriator;;corer;
2014-09-15-D_SE_SLU2_T-Unfertilised_B-4_P-NA;date:2014-09-15T00:00:00:yyyy-MM-dd;D;Unfertilised;4;NA;T;B;P;SE;slu2;;Metadata Microfauna;2014-09-15-D_SE_SLU2_T-Unfertilised_B-4_P-NA_Metadata Microfauna;Baermann funnel;;composite sample;
1994-06-14_M_DE_Lenz_and_Eisenbeis_T_Control;date:1994-06-14T00:00:00:yyyy-MM-dd;M;Control;NA;NA;T;no;no;DE;lenz_and_eisenbeis;;NA;NA;Elutriator;;corer;
2014-09-15-D_SE_SLU2_T-(NH4)2SO4._B-1_P-NA;date:2014-09-15T00:00:00:yyyy-MM-dd;D;(NH4)2SO4.;1;NA;T;B;P;SE;slu2;;Metadata Microfauna;2014-09-15-D_SE_SLU2_T-(NH4)2SO4._B-1_P-NA_Metadata Microfauna;Baermann funnel;;composite sample;
2014-09-15-D_SE_SLU2_T-FYM_B-1_P-NA;date:2014-09-15T00:00:00:yyyy-MM-dd;D;FYM;1;NA;T;B;P;SE;slu2;;Metadata Microfauna;2014-09-15-D_SE_SLU2_T-FYM_B-1_P-NA_Metadata Microfauna;Baermann funnel;;composite sample;
2014-09-15-D_SE_SLU2_T-grass.hay._B-1_P-NA;date:2014-09-15T00:00:00:yyyy-MM-dd;D;grass.hay.;1;NA;T;B;P;SE;slu2;;Metadata Microfauna;2014-09-15-D_SE_SLU2_T-grass.hay._B-1_P-NA_Metadata Microfauna;Baermann funnel;;composite sample;
2014-09-15-D_SE_SLU2_T-Unfertilised_B-1_P-NA;date:2014-09-15T00:00:00:yyyy-MM-dd;D;Unfertilised;1;NA;T;B;P;SE;slu2;;Metadata Microfauna;2014-09-15-D_SE_SLU2_T-Unfertilised_B-1_P-NA_Metadata Microfauna;Baermann funnel;;composite sample;
2014-09-15-D_SE_SLU2_T-sewage.sludge._B-1_P-NA;date:2014-09-15T00:00:00:yyyy-MM-dd;D;sewage.sludge.;1;NA;T;B;P;SE;slu2;;Metadata Microfauna;2014-09-15-D_SE_SLU2_T-sewage.sludge._B-1_P-NA_Metadata Microfauna;Baermann funnel;;composite sample;
2014-09-15-D_SE_SLU2_T-house-hold.compost_B-1_P-NA;date:2014-09-15T00:00:00:yyyy-MM-dd;D;house-hold.compost;1;NA;T;B;P;SE;slu2;;Metadata Microfauna;2014-09-15-D_SE_SLU2_T-house-hold.compost_B-1_P-NA_Metadata Microfauna;Baermann funnel;;composite sample;
2014-09-15-D_SE_SLU2_T-Ca(NO3)2._B-1_P-NA;date:2014-09-15T00:00:00:yyyy-MM-dd;D;Ca(NO3)2.;1;NA;T;B;P;SE;slu2;;Metadata Microfauna;2014-09-15-D_SE_SLU2_T-Ca(NO3)2._B-1_P-NA_Metadata Microfauna;Baermann funnel;;composite sample;
2014-09-15-D_SE_SLU2_T-Unfertilised_B-2_P-NA;date:2014-09-15T00:00:00:yyyy-MM-dd;D;Unfertilised;2;NA;T;B;P;SE;slu2;;Metadata Microfauna;2014-09-15-D_SE_SLU2_T-Unfertilised_B-2_P-NA_Metadata Microfauna;Baermann funnel;;composite sample;
2014-09-15-D_SE_SLU2_T-house-hold.compost_B-2_P-NA;date:2014-09-15T00:00:00:yyyy-MM-dd;D;house-hold.compost;2;NA;T;B;P;SE;slu2;;Metadata Microfauna;2014-09-15-D_SE_SLU2_T-house-hold.compost_B-2_P-NA_Metadata Microfauna;Baermann funnel;;composite sample;
2014-09-15-D_SE_SLU2_T-grass.hay._B-2_P-NA;date:2014-09-15T00:00:00:yyyy-MM-dd;D;grass.hay.;2;NA;T;B;P;SE;slu2;;Metadata Microfauna;2014-09-15-D_SE_SLU2_T-grass.hay._B-2_P-NA_Metadata Microfauna;Baermann funnel;;composite sample;
2014-09-15-D_SE_SLU2_T-sewage.sludge._B-2_P-NA;date:2014-09-15T00:00:00:yyyy-MM-dd;D;sewage.sludge.;2;NA;T;B;P;SE;slu2;;Metadata Microfauna;2014-09-15-D_SE_SLU2_T-sewage.sludge._B-2_P-NA_Metadata Microfauna;Baermann funnel;;composite sample;
2014-09-15-D_SE_SLU2_T-(NH4)2SO4._B-2_P-NA;date:2014-09-15T00:00:00:yyyy-MM-dd;D;(NH4)2SO4.;2;NA;T;B;P;SE;slu2;;Metadata Microfauna;2014-09-15-D_SE_SLU2_T-(NH4)2SO4._B-2_P-NA_Metadata Microfauna;Baermann funnel;;composite sample;
2014-09-15-D_SE_SLU2_T-Ca(NO3)2._B-2_P-NA;date:2014-09-15T00:00:00:yyyy-MM-dd;D;Ca(NO3)2.;2;NA;T;B;P;SE;slu2;;Metadata Microfauna;2014-09-15-D_SE_SLU2_T-Ca(NO3)2._B-2_P-NA_Metadata Microfauna;Baermann funnel;;composite sample;
2014-09-15-D_SE_SLU2_T-sewage.sludge._B-3_P-NA;date:2014-09-15T00:00:00:yyyy-MM-dd;D;sewage.sludge.;3;NA;T;B;P;SE;slu2;;Metadata Microfauna;2014-09-15-D_SE_SLU2_T-sewage.sludge._B-3_P-NA_Metadata Microfauna;Baermann funnel;;composite sample;
2014-09-15-D_SE_SLU2_T-FYM_B-3_P-NA;date:2014-09-15T00:00:00:yyyy-MM-dd;D;FYM;3;NA;T;B;P;SE;slu2;;Metadata Microfauna;2014-09-15-D_SE_SLU2_T-FYM_B-3_P-NA_Metadata Microfauna;Baermann funnel;;composite sample;
2014-09-15-D_SE_SLU2_T-house-hold.compost_B-3_P-NA;date:2014-09-15T00:00:00:yyyy-MM-dd;D;house-hold.compost;3;NA;T;B;P;SE;slu2;;Metadata Microfauna;2014-09-15-D_SE_SLU2_T-house-hold.compost_B-3_P-NA_Metadata Microfauna;Baermann funnel;;composite sample;
2014-09-15-D_SE_SLU2_T-Ca(NO3)2._B-3_P-NA;date:2014-09-15T00:00:00:yyyy-MM-dd;D;Ca(NO3)2.;3;NA;T;B;P;SE;slu2;;Metadata Microfauna;2014-09-15-D_SE_SLU2_T-Ca(NO3)2._B-3_P-NA_Metadata Microfauna;Baermann funnel;;composite sample;
2014-09-15-D_SE_SLU2_T-(NH4)2SO4._B-3_P-NA;date:2014-09-15T00:00:00:yyyy-MM-dd;D;(NH4)2SO4.;3;NA;T;B;P;SE;slu2;;Metadata Microfauna;2014-09-15-D_SE_SLU2_T-(NH4)2SO4._B-3_P-NA_Metadata Microfauna;Baermann funnel;;composite sample;
2014-09-15-D_SE_SLU2_T-grass.hay._B-3_P-NA;date:2014-09-15T00:00:00:yyyy-MM-dd;D;grass.hay.;3;NA;T;B;P;SE;slu2;;Metadata Microfauna;2014-09-15-D_SE_SLU2_T-grass.hay._B-3_P-NA_Metadata Microfauna;Baermann funnel;;composite sample;
2014-09-15-D_SE_SLU2_T-Unfertilised_B-3_P-NA;date:2014-09-15T00:00:00:yyyy-MM-dd;D;Unfertilised;3;NA;T;B;P;SE;slu2;;Metadata Microfauna;2014-09-15-D_SE_SLU2_T-Unfertilised_B-3_P-NA_Metadata Microfauna;Baermann funnel;;composite sample;
2014-09-15-D_SE_SLU2_T-(NH4)2SO4._B-4_P-NA;date:2014-09-15T00:00:00:yyyy-MM-dd;D;(NH4)2SO4.;4;NA;T;B;P;SE;slu2;;Metadata Microfauna;2014-09-15-D_SE_SLU2_T-(NH4)2SO4._B-4_P-NA_Metadata Microfauna;Baermann funnel;;composite sample;
2014-09-15-D_SE_SLU2_T-FYM_B-4_P-NA;date:2014-09-15T00:00:00:yyyy-MM-dd;D;FYM;4;NA;T;B;P;SE;slu2;;Metadata Microfauna;2014-09-15-D_SE_SLU2_T-FYM_B-4_P-NA_Metadata Microfauna;Baermann funnel;;composite sample;
2014-09-15-D_SE_SLU2_T-house-hold.compost_B-4_P-NA;date:2014-09-15T00:00:00:yyyy-MM-dd;D;house-hold.compost;4;NA;T;B;P;SE;slu2;;Metadata Microfauna;2014-09-15-D_SE_SLU2_T-house-hold.compost_B-4_P-NA_Metadata Microfauna;Baermann funnel;;composite sample;
2014-09-15-D_SE_SLU2_T-Ca(NO3)2._B-4_P-NA;date:2014-09-15T00:00:00:yyyy-MM-dd;D;Ca(NO3)2.;4;NA;T;B;P;SE;slu2;;Metadata Microfauna;2014-09-15-D_SE_SLU2_T-Ca(NO3)2._B-4_P-NA_Metadata Microfauna;Baermann funnel;;composite sample;
2014-09-15-D_SE_SLU2_T-grass.hay._B-4_P-NA;date:2014-09-15T00:00:00:yyyy-MM-dd;D;grass.hay.;4;NA;T;B;P;SE;slu2;;Metadata Microfauna;2014-09-15-D_SE_SLU2_T-grass.hay._B-4_P-NA_Metadata Microfauna;Baermann funnel;;composite sample;
2014-09-15-D_SE_SLU2_T-sewage.sludge._B-4_P-NA;date:2014-09-15T00:00:00:yyyy-MM-dd;D;sewage.sludge.;4;NA;T;B;P;SE;slu2;;Metadata Microfauna;2014-09-15-D_SE_SLU2_T-sewage.sludge._B-4_P-NA_Metadata Microfauna;Baermann funnel;;composite sample;
1995-03-14_M_DE_Lenz_and_Eisenbeis_T_Control;date:1995-03-14T00:00:00:yyyy-MM-dd;M;Control;NA;NA;T;no;no;DE;lenz_and_eisenbeis;;NA;NA;Elutriator;;corer;
1994-06-14_M_DE_Lenz_and_Eisenbeis_T_Plough;date:1994-06-14T00:00:00:yyyy-MM-dd;M;Plough;NA;NA;T;no;no;DE;lenz_and_eisenbeis;;NA;NA;Elutriator;;corer;
